week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
212,2.933,1.152,2.1859,2025-01-17
213,2.963,1.339,2.2536,2025-01-24
214,2.88,1.178,2.174,2025-01-31
215,3.049,1.042,2.2913,2025-02-07
216,2.79,1.07,2.0444,2025-02-14
217,2.778,1.139,2.0104,2025-02-21
218,2.843,1.433,2.097,2025-02-28
219,2.907,1.053,2.1793,2025-03-07
220,2.825,1.088,2.0273,2025-03-14
221,2.726,0.901,1.9396,2025-03-21
222,2.655,1.147,2.0032,2025-03-28
223,2.727,0.794,1.8659,2025-04-04
224,2.76,0.901,1.961,2025-04-11
225,2.518,0.95,1.8488,2025-04-18
226,2.688,0.952,1.8766,2025-04-25
227,2.676,1.111,2.0529,2025-05-02
228,3.23,0.971,1.9982,2025-05-09
229,3.035,1.257,2.0296,2025-05-16
230,2.792,1.043,2.0058,2025-05-23
231,2.825,1.5,2.2494,2025-05-30
232,2.799,1.217,2.0904,2025-06-06
233,3.094,1.287,2.179,2025-06-13
234,2.996,0.868,2.0272,2025-06-20
235,3.083,1.231,2.2131,2025-06-27
236,3.265,1.062,2.2704,2025-07-04
237,3.161,1.117,2.3504,2025-07-11
238,3.184,1.32,2.3602,2025-07-18
239,3.085,1.063,2.2294,2025-07-25
240,3.613,1.255,2.428,2025-08-01
241,3.425,1.636,2.5267,2025-08-08
242,3.857,1.279,2.5308,2025-08-15
243,4.231,2.168,2.9753,2025-08-22
244,4.201,2.072,3.0288,2025-08-29
245,3.819,1.851,2.707,2025-09-05
246,4.067,1.704,2.7366,2025-09-12
247,3.858,1.951,2.758,2025-09-19
248,3.313,1.471,2.4488,2025-09-26
249,3.129,1.249,2.3166,2025-10-03
250,3.048,1.604,2.3548,2025-10-10
251,3.142,1.511,2.2113,2025-10-17
252,3.266,1.484,2.2895,2025-10-24
253,3.595,1.409,2.3115,2025-10-31
254,3.077,1.321,2.306,2025-11-07
255,3.128,1.584,2.2805,2025-11-14
256,2.871,1.462,2.2563,2025-11-21
257,2.931,1.506,2.2148,2025-11-28
258,3.096,1.345,2.3075,2025-12-05
259,3.02,1.752,2.3651,2025-12-12
260,3.085,1.797,2.3787,2025-12-19
261,2.845,1.776,2.338,2025-12-26
262,3.274,1.852,2.394,2026-01-02
263,3.127,1.701,2.3879,2026-01-09
264,3.338,1.722,2.3713,2026-01-16
265,3.183,1.804,2.3133,2026-01-23
