week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
95,5.428,1.972,3.6243,2022-10-20
96,4.699,2.109,3.4493,2022-10-27
97,4.834,1.88,3.445,2022-11-03
98,4.736,1.874,3.4115,2022-11-10
99,4.665,2.204,3.4362,2022-11-17
100,4.848,1.783,3.3669,2022-11-24
101,5.064,2.11,3.6041,2022-12-01
102,5.188,1.956,3.8104,2022-12-08
103,5.079,2.348,3.8021,2022-12-15
104,4.866,2.065,3.5536,2022-12-22
105,4.963,2.752,3.7211,2022-12-29
106,5.126,1.844,3.6748,2023-01-05
107,4.824,2.521,3.7545,2023-01-12
108,4.807,1.978,3.6136,2023-01-19
109,4.896,2.239,3.6288,2023-01-26
110,4.743,1.778,3.4307,2023-02-02
111,5.016,1.564,3.3945,2023-02-09
112,5.062,1.747,3.4447,2023-02-16
113,5.112,1.739,3.6965,2023-02-23
114,4.825,1.747,3.367,2023-03-02
115,4.717,1.898,3.4638,2023-03-09
116,4.594,1.327,3.3452,2023-03-16
117,4.482,1.439,3.2045,2023-03-23
118,4.537,0.872,3.0616,2023-03-30
119,4.465,0.93,2.9719,2023-04-06
120,4.456,1.244,3.1541,2023-04-13
121,4.289,1.128,2.9822,2023-04-20
122,4.306,1.072,2.9866,2023-04-27
123,4.349,0.791,2.8901,2023-05-04
124,4.333,1.111,3.0774,2023-05-11
125,4.224,1.017,3.2491,2023-05-18
126,5.035,1.342,3.0498,2023-05-25
127,5.049,0.691,3.0542,2023-06-01
128,4.734,1.674,3.2019,2023-06-08
129,4.596,1.647,3.2054,2023-06-15
130,4.546,0.959,2.9715,2023-06-22
131,4.74,1.537,3.1786,2023-06-29
132,5.588,1.304,3.3571,2023-07-06
133,5.953,2.408,4.1491,2023-07-13
134,6.488,2.677,4.2272,2023-07-20
135,6.031,2.967,4.408,2023-07-27
136,5.785,2.244,4.0716,2023-08-03
137,6.328,2.344,4.1597,2023-08-10
138,5.905,2.678,4.0803,2023-08-17
139,7.032,2.229,4.3049,2023-08-24
140,5.7,1.833,4.0244,2023-08-31
141,6.665,2.582,4.4273,2023-09-07
142,4.998,2.067,3.7533,2023-09-14
143,4.987,1.573,3.6071,2023-09-21
144,5.018,1.812,3.4612,2023-09-28
145,5.513,2.282,3.8242,2023-10-05
146,5.208,1.479,3.5051,2023-10-12
147,5.471,1.382,3.6334,2023-10-19
148,4.787,1.458,3.3674,2023-10-26
149,4.676,1.92,3.4083,2023-11-02
150,4.759,1.678,3.4291,2023-11-09
151,4.734,2.327,3.4836,2023-11-16
152,4.634,1.516,3.3555,2023-11-23
153,4.827,1.747,3.5791,2023-11-30
154,4.897,2.135,3.6172,2023-12-07
155,4.978,2.431,3.6703,2023-12-14
156,4.818,2.465,3.5398,2023-12-21
157,4.819,2.209,3.5249,2023-12-28
158,4.955,1.929,3.6995,2024-01-04
159,4.982,2.198,3.6168,2024-01-11
160,5.193,2.494,3.6792,2024-01-18
161,4.542,1.839,3.34,2024-01-25
162,4.921,1.848,3.7433,2024-02-01
163,4.694,1.792,3.4397,2024-02-08
164,4.676,1.558,3.4362,2024-02-15
165,4.626,1.838,3.3722,2024-02-22
166,4.495,2.017,3.3483,2024-02-29
167,4.439,1.368,3.2047,2024-03-07
168,4.321,1.226,3.151,2024-03-14
169,4.294,1.594,3.127,2024-03-21
170,4.45,1.582,3.1957,2024-03-28
171,4.772,1.331,3.053,2024-04-04
172,4.438,1.343,3.0472,2024-04-11
173,4.292,1.233,3.0923,2024-04-18
174,4.431,1.368,3.0475,2024-04-25
175,4.347,1.154,3.0152,2024-05-02
176,4.341,1.23,3.0284,2024-05-09
177,4.305,0.869,2.9839,2024-05-16
178,4.349,0.941,2.9558,2024-05-23
179,4.323,1.143,3.0331,2024-05-30
180,4.433,1.366,3.1687,2024-06-06
181,4.446,1.007,3.0745,2024-06-13
182,5.94,1.961,3.792,2024-06-20
183,5.167,1.698,3.5838,2024-06-27
184,5.554,2.314,3.8229,2024-07-04
185,5.699,2.304,3.8827,2024-07-11
186,6.351,2.601,4.2252,2024-07-18
187,6.304,2.092,4.1055,2024-07-25
188,6.214,2.857,4.4269,2024-08-01
189,6.965,2.594,4.3738,2024-08-08
190,6.447,2.406,4.3623,2024-08-15
191,5.717,2.14,4.0274,2024-08-22
192,6.751,2.385,4.1081,2024-08-29
193,8.244,3.239,5.4685,2024-09-05
194,4.76,2.278,3.6854,2024-09-12
195,4.862,1.987,3.6144,2024-09-19
196,5.339,1.565,3.5642,2024-09-26
197,5.262,2.208,3.8214,2024-10-03
198,5.174,1.978,3.6819,2024-10-10
199,5.278,1.917,3.5558,2024-10-17
200,5.319,2.266,3.621,2024-10-24
201,4.793,2.115,3.4497,2024-10-31
202,4.674,1.815,3.3716,2024-11-08
203,4.8,2.198,3.5316,2024-11-15
204,4.989,2.142,3.5354,2024-11-22
205,4.876,1.928,3.5538,2024-11-29
206,4.953,2.062,3.6582,2024-12-06
207,5.23,2.34,3.7574,2024-12-13
208,4.831,2.195,3.6862,2024-12-20
209,4.814,2.331,3.676,2024-12-27
210,5.057,2.418,3.724,2025-01-03
211,4.724,1.783,3.6135,2025-01-10
212,4.746,1.88,3.5838,2025-01-17
213,4.955,2.07,3.7077,2025-01-24
214,4.867,1.958,3.6074,2025-01-31
215,4.901,1.842,3.7697,2025-02-07
216,4.584,1.623,3.3789,2025-02-14
217,4.678,1.873,3.3129,2025-02-21
218,4.782,2.208,3.471,2025-02-28
219,4.983,1.806,3.577,2025-03-07
220,4.768,1.818,3.3433,2025-03-14
221,4.444,1.368,3.1838,2025-03-21
222,4.588,1.894,3.3011,2025-03-28
223,4.731,1.351,3.0781,2025-04-04
224,4.535,1.561,3.2245,2025-04-11
225,4.27,1.568,3.0552,2025-04-18
226,4.27,1.575,3.1111,2025-04-25
227,4.438,1.75,3.3793,2025-05-02
228,5.252,1.569,3.2692,2025-05-09
229,5.023,2.011,3.3325,2025-05-16
230,4.405,1.686,3.2768,2025-05-23
231,4.836,2.442,3.7061,2025-05-30
232,4.476,2.108,3.4566,2025-06-06
233,5.251,2.016,3.6009,2025-06-13
234,4.633,1.394,3.3228,2025-06-20
235,5.208,2.068,3.6537,2025-06-27
236,5.553,1.781,3.751,2025-07-04
237,5.222,1.946,3.8502,2025-07-11
238,5.477,2.149,3.8912,2025-07-18
239,5.176,1.769,3.6751,2025-07-25
240,6.344,2.094,3.9974,2025-08-01
241,5.498,2.896,4.153,2025-08-08
242,6.281,2.205,4.16,2025-08-15
243,6.514,3.777,4.8939,2025-08-22
244,7.051,3.43,4.9784,2025-08-29
245,6.276,3.093,4.4745,2025-09-05
246,7.014,2.71,4.4933,2025-09-12
247,6.091,3.359,4.5035,2025-09-19
248,5.323,2.495,4.0373,2025-09-26
249,5.286,1.996,3.844,2025-10-03
250,5.022,2.544,3.8708,2025-10-10
251,4.85,2.616,3.6321,2025-10-17
252,5.29,2.419,3.7819,2025-10-24
253,5.883,2.484,3.767,2025-10-31
254,4.851,2.287,3.793,2025-11-07
255,4.896,2.608,3.7615,2025-11-14
256,4.867,2.456,3.7119,2025-11-21
257,4.763,2.571,3.6498,2025-11-28
258,5.119,2.246,3.7911,2025-12-05
259,4.992,2.843,3.8739,2025-12-12
260,5.167,2.945,3.9225,2025-12-19
261,4.657,2.945,3.8446,2025-12-26
262,5.183,2.967,3.9284,2026-01-02
263,5.16,2.818,3.9521,2026-01-09
264,5.449,2.866,3.9118,2026-01-16
265,5.556,3.113,3.8134,2026-01-23
