week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
71,4.494,1.561,3.0372,2022-05-05
72,5.022,1.681,3.1756,2022-05-12
73,4.507,1.419,3.2686,2022-05-19
74,4.655,1.137,3.0749,2022-05-26
75,4.891,1.432,3.2896,2022-06-02
76,4.8,1.921,3.4634,2022-06-09
77,5.334,1.303,3.4508,2022-06-16
78,5.989,2.233,4.1111,2022-06-23
79,5.576,1.9,3.6969,2022-06-30
80,5.097,2.151,3.7232,2022-07-07
81,5.924,2.705,4.0821,2022-07-14
82,5.746,2.403,4.0088,2022-07-21
83,6.106,3.264,4.369,2022-07-28
84,6.961,3.129,4.7393,2022-08-04
85,6.609,3.664,4.9466,2022-08-11
86,6.237,2.972,4.4794,2022-08-18
87,7.168,2.89,4.6789,2022-08-25
88,7.977,4.253,5.9165,2022-09-01
89,7.339,3.299,5.1835,2022-09-08
90,5.42,2.178,3.8858,2022-09-15
91,6.812,3.074,4.5347,2022-09-22
92,5.812,2.34,4.0577,2022-09-29
93,5.49,2.93,4.1064,2022-10-06
94,6.282,2.863,4.0156,2022-10-13
95,5.809,1.883,3.713,2022-10-20
96,4.912,2.151,3.5242,2022-10-27
97,4.795,1.871,3.5563,2022-11-03
98,4.86,1.988,3.5163,2022-11-10
99,4.705,2.243,3.5352,2022-11-17
100,4.739,1.817,3.4382,2022-11-24
101,5.088,2.084,3.7011,2022-12-01
102,5.381,2.025,3.9115,2022-12-08
103,5.073,2.402,3.9118,2022-12-15
104,4.944,2.089,3.6595,2022-12-22
105,5.088,2.616,3.8154,2022-12-29
106,5.181,1.864,3.7516,2023-01-05
107,5.124,2.522,3.8591,2023-01-12
108,5.058,2.028,3.7119,2023-01-19
109,5.21,2.317,3.713,2023-01-26
110,4.809,1.752,3.507,2023-02-02
111,5.048,1.571,3.4774,2023-02-09
112,5.167,1.883,3.5186,2023-02-16
113,5.11,1.797,3.7656,2023-02-23
114,4.907,1.793,3.4579,2023-03-02
115,4.902,1.852,3.5491,2023-03-09
116,4.792,1.445,3.4385,2023-03-16
117,4.744,1.417,3.2978,2023-03-23
118,4.506,0.965,3.1604,2023-03-30
119,4.615,0.977,3.0401,2023-04-06
120,4.521,1.27,3.2376,2023-04-13
121,4.522,1.088,3.0643,2023-04-20
122,4.505,1.049,3.0637,2023-04-27
123,4.464,0.858,2.9617,2023-05-04
124,4.461,1.275,3.1498,2023-05-11
125,4.427,1.058,3.3321,2023-05-18
126,5.044,1.447,3.1401,2023-05-25
127,5.152,0.69,3.1433,2023-06-01
128,4.74,1.636,3.2871,2023-06-08
129,4.731,1.703,3.2876,2023-06-15
130,4.579,1.0,3.0467,2023-06-22
131,4.628,1.574,3.2594,2023-06-29
132,5.821,1.306,3.4397,2023-07-06
133,6.224,2.345,4.2316,2023-07-13
134,6.575,2.663,4.3354,2023-07-20
135,6.458,3.077,4.5079,2023-07-27
136,5.961,2.318,4.1665,2023-08-03
137,6.379,2.303,4.2653,2023-08-10
138,5.854,2.641,4.1939,2023-08-17
139,7.064,2.319,4.4167,2023-08-24
140,5.837,1.862,4.1446,2023-08-31
141,6.835,2.698,4.5469,2023-09-07
142,5.23,2.275,3.8531,2023-09-14
143,5.105,1.62,3.683,2023-09-21
144,5.277,1.727,3.5435,2023-09-28
145,5.714,2.249,3.8959,2023-10-05
146,5.55,1.522,3.6118,2023-10-12
147,5.673,1.417,3.7463,2023-10-19
148,5.001,1.44,3.4665,2023-10-26
149,4.789,1.984,3.5031,2023-11-02
150,4.81,1.681,3.5229,2023-11-09
151,5.11,2.383,3.5719,2023-11-16
152,4.765,1.697,3.4444,2023-11-23
153,4.982,1.77,3.682,2023-11-30
154,4.99,2.2,3.7177,2023-12-07
155,5.001,2.529,3.7711,2023-12-14
156,4.828,2.572,3.6247,2023-12-21
157,4.986,2.385,3.6415,2023-12-28
158,5.293,2.024,3.8153,2024-01-04
159,5.019,2.395,3.7122,2024-01-11
160,4.889,2.564,3.7676,2024-01-18
161,4.654,1.85,3.4289,2024-01-25
162,5.134,1.834,3.8455,2024-02-01
163,4.859,1.842,3.5383,2024-02-08
164,4.729,1.541,3.5187,2024-02-15
165,4.738,1.872,3.45,2024-02-22
166,4.693,2.078,3.4331,2024-02-29
167,4.494,1.38,3.2697,2024-03-07
168,4.543,1.235,3.2336,2024-03-14
169,4.345,1.533,3.1987,2024-03-21
170,4.458,1.625,3.2805,2024-03-28
171,4.822,1.394,3.1178,2024-04-04
172,4.456,1.314,3.1193,2024-04-11
173,4.323,1.303,3.1528,2024-04-18
174,4.628,1.33,3.1249,2024-04-25
175,4.385,1.167,3.0983,2024-05-02
176,4.479,1.283,3.1092,2024-05-09
177,4.431,0.902,3.0738,2024-05-16
178,4.395,0.95,3.0305,2024-05-23
179,4.349,1.241,3.1288,2024-05-30
180,4.595,1.431,3.2465,2024-06-06
181,4.774,1.034,3.1564,2024-06-13
182,5.727,1.917,3.8624,2024-06-20
183,5.381,1.745,3.6975,2024-06-27
184,5.554,2.259,3.9342,2024-07-04
185,5.682,2.293,3.9788,2024-07-11
186,6.714,2.785,4.3386,2024-07-18
187,6.494,2.173,4.2168,2024-07-25
188,6.643,2.866,4.5256,2024-08-01
189,6.64,2.661,4.4914,2024-08-08
190,6.796,2.482,4.4926,2024-08-15
191,6.091,2.109,4.149,2024-08-22
192,6.7,2.428,4.2099,2024-08-29
193,8.65,3.279,5.6185,2024-09-05
194,4.962,2.217,3.7922,2024-09-12
195,5.066,2.092,3.6964,2024-09-19
196,5.347,1.542,3.6422,2024-09-26
197,5.835,2.232,3.9199,2024-10-03
198,5.345,1.846,3.7762,2024-10-10
199,5.502,1.942,3.6695,2024-10-17
200,5.169,2.325,3.7126,2024-10-24
201,4.912,2.097,3.5668,2024-10-31
202,4.76,1.896,3.4636,2024-11-08
203,4.925,2.055,3.6298,2024-11-15
204,4.813,2.279,3.6118,2024-11-22
205,5.014,2.03,3.6462,2024-11-29
206,5.082,2.079,3.7639,2024-12-06
207,5.279,2.436,3.8423,2024-12-13
208,5.067,2.31,3.7713,2024-12-20
209,5.062,2.376,3.7849,2024-12-27
210,5.147,2.409,3.8033,2025-01-03
211,5.073,1.934,3.7277,2025-01-10
212,4.937,1.965,3.6686,2025-01-17
213,5.107,2.242,3.8073,2025-01-24
214,4.938,1.968,3.6979,2025-01-31
215,5.072,1.861,3.8641,2025-02-07
216,4.715,1.757,3.459,2025-02-14
217,4.909,1.74,3.3965,2025-02-21
218,4.899,2.267,3.5518,2025-02-28
219,4.904,1.804,3.6917,2025-03-07
220,4.899,1.893,3.4188,2025-03-14
221,4.685,1.492,3.2634,2025-03-21
222,4.564,1.916,3.3945,2025-03-28
223,4.631,1.298,3.1339,2025-04-04
224,4.481,1.549,3.317,2025-04-11
225,4.413,1.558,3.1246,2025-04-18
226,4.685,1.597,3.1735,2025-04-25
227,4.554,1.851,3.4736,2025-05-02
228,5.322,1.607,3.3584,2025-05-09
229,4.959,2.104,3.4225,2025-05-16
230,4.616,1.777,3.3748,2025-05-23
231,4.81,2.58,3.812,2025-05-30
232,4.798,2.166,3.5309,2025-06-06
233,5.432,2.111,3.6908,2025-06-13
234,4.876,1.494,3.4298,2025-06-20
235,5.459,2.058,3.7496,2025-06-27
236,5.814,1.85,3.8512,2025-07-04
237,5.459,1.865,3.947,2025-07-11
238,5.394,2.19,3.9696,2025-07-18
239,5.381,1.858,3.7588,2025-07-25
240,6.248,2.218,4.093,2025-08-01
241,5.704,2.853,4.2394,2025-08-08
242,6.336,2.177,4.2671,2025-08-15
243,6.517,3.724,5.034,2025-08-22
244,6.98,3.553,5.1019,2025-08-29
245,6.498,3.102,4.5747,2025-09-05
246,7.035,2.702,4.6204,2025-09-12
247,6.201,3.434,4.6433,2025-09-19
248,5.459,2.528,4.1492,2025-09-26
249,5.15,2.085,3.9296,2025-10-03
250,5.106,2.625,3.9786,2025-10-10
251,5.176,2.688,3.7358,2025-10-17
252,5.438,2.403,3.8623,2025-10-24
253,6.075,2.227,3.8877,2025-10-31
254,5.146,2.307,3.8892,2025-11-07
255,5.011,2.736,3.8511,2025-11-14
256,4.938,2.391,3.7909,2025-11-21
257,5.156,2.567,3.7505,2025-11-28
258,5.341,2.214,3.9075,2025-12-05
259,4.97,2.764,3.9883,2025-12-12
260,5.161,3.068,3.9997,2025-12-19
261,4.796,3.103,3.9468,2025-12-26
262,5.318,2.994,4.0328,2026-01-02
263,5.514,2.897,4.0258,2026-01-09
264,5.411,2.94,4.0127,2026-01-16
265,5.784,3.127,3.9237,2026-01-23
