week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
131,11.549,0.839,4.7527,2023-06-29
132,11.68,0.704,4.8516,2023-07-06
133,12.158,1.347,5.437,2023-07-13
134,12.55,1.429,5.4678,2023-07-20
135,12.157,1.691,5.5974,2023-07-27
136,11.596,1.326,5.3765,2023-08-03
137,12.115,1.303,5.4203,2023-08-10
138,12.103,1.5,5.3641,2023-08-17
139,12.831,1.184,5.5264,2023-08-24
140,11.735,1.018,5.3261,2023-08-31
141,12.373,1.486,5.6522,2023-09-07
142,11.645,1.227,5.1363,2023-09-14
143,11.776,0.823,5.041,2023-09-21
144,11.317,0.976,4.9142,2023-09-28
145,11.682,1.295,5.2019,2023-10-05
146,11.303,0.833,4.9845,2023-10-12
147,11.461,0.801,5.0873,2023-10-19
148,11.169,0.827,4.8906,2023-10-26
149,11.156,1.064,4.9675,2023-11-02
150,11.011,0.933,4.9256,2023-11-09
151,10.869,1.215,4.9511,2023-11-16
152,10.77,0.919,4.8665,2023-11-23
153,11.248,0.995,5.0322,2023-11-30
154,11.327,1.177,5.0769,2023-12-07
155,11.393,1.362,5.0711,2023-12-14
156,11.088,1.33,4.9645,2023-12-21
157,10.904,1.379,4.9656,2023-12-28
158,11.382,1.147,5.079,2024-01-04
159,11.492,1.209,5.0446,2024-01-11
160,11.096,1.446,5.0768,2024-01-18
161,10.717,1.053,4.8436,2024-01-25
162,11.239,1.001,5.1196,2024-02-01
163,11.192,1.002,4.9274,2024-02-08
164,11.498,0.833,4.8835,2024-02-15
165,10.977,1.026,4.8897,2024-02-22
166,11.212,1.152,4.8709,2024-02-29
167,10.975,0.761,4.7075,2024-03-07
168,10.959,0.683,4.7153,2024-03-14
169,10.546,0.907,4.6814,2024-03-21
170,10.724,0.872,4.705,2024-03-28
171,11.14,0.735,4.6565,2024-04-04
172,10.949,0.746,4.6446,2024-04-11
173,10.877,0.722,4.6588,2024-04-18
174,10.938,0.738,4.6403,2024-04-25
175,11.068,0.629,4.6276,2024-05-02
176,10.819,0.727,4.6308,2024-05-09
177,11.209,0.487,4.6212,2024-05-16
178,11.102,0.533,4.5914,2024-05-23
179,10.835,0.643,4.6254,2024-05-30
180,11.047,0.828,4.7287,2024-06-06
181,11.191,0.562,4.6765,2024-06-13
182,11.738,1.057,5.1695,2024-06-20
183,11.392,0.957,5.0558,2024-06-27
184,11.655,1.29,5.2298,2024-07-04
185,11.543,1.327,5.2388,2024-07-11
186,12.068,1.579,5.4965,2024-07-18
187,12.517,1.2,5.4347,2024-07-25
188,12.354,1.596,5.6582,2024-08-01
189,12.209,1.462,5.6062,2024-08-08
190,12.744,1.354,5.595,2024-08-15
191,11.721,1.171,5.3752,2024-08-22
192,12.224,1.318,5.4069,2024-08-29
193,12.89,1.787,6.3652,2024-09-05
194,11.105,1.322,5.1047,2024-09-12
195,11.329,1.119,5.0069,2024-09-19
196,11.521,0.833,4.9944,2024-09-26
197,11.578,1.254,5.2233,2024-10-03
198,11.082,1.075,5.0895,2024-10-10
199,11.193,1.035,5.0151,2024-10-17
200,11.282,1.26,5.0472,2024-10-24
201,11.009,1.168,5.7232,2024-10-31
202,11.138,1.075,4.8657,2024-11-08
203,11.069,1.162,4.9917,2024-11-15
204,11.17,1.277,4.9883,2024-11-22
205,11.2,1.1,4.9868,2024-11-29
206,11.107,1.174,5.0594,2024-12-06
207,11.295,1.341,5.1194,2024-12-13
208,11.254,1.195,5.0683,2024-12-20
209,10.828,1.382,5.0953,2024-12-27
210,11.056,1.303,5.1202,2025-01-03
211,11.114,1.044,5.0404,2025-01-10
212,11.209,1.057,5.0061,2025-01-17
213,11.222,1.248,5.1155,2025-01-24
214,11.071,1.098,4.999,2025-01-31
215,11.189,1.028,5.118,2025-02-07
216,11.284,0.943,4.8861,2025-02-14
217,10.887,1.083,4.8315,2025-02-21
218,11.042,1.181,4.9185,2025-02-28
219,11.262,0.951,5.6245,2025-03-07
220,11.055,0.985,4.8158,2025-03-14
221,10.752,0.858,4.7119,2025-03-21
222,11.389,1.025,4.8091,2025-03-28
223,10.958,0.721,4.6754,2025-04-04
224,11.352,0.823,4.7557,2025-04-11
225,11.034,0.829,4.6209,2025-04-18
226,10.854,0.878,4.6762,2025-04-25
227,11.014,1.005,4.8583,2025-05-02
228,11.158,0.87,4.7915,2025-05-09
229,11.079,1.179,4.8494,2025-05-16
230,11.187,0.959,4.7935,2025-05-23
231,11.215,1.402,5.0873,2025-05-30
232,10.918,1.189,4.9001,2025-06-06
233,11.314,1.143,5.0185,2025-06-13
234,11.339,0.799,4.8585,2025-06-20
235,11.626,1.11,5.0741,2025-06-27
236,11.594,0.973,5.1424,2025-07-04
237,11.245,1.086,5.1918,2025-07-11
238,11.563,1.212,5.1984,2025-07-18
239,11.468,1.004,5.1087,2025-07-25
240,12.337,1.184,5.3467,2025-08-01
241,11.815,1.582,5.4264,2025-08-08
242,11.955,1.223,5.4158,2025-08-15
243,12.472,2.015,5.9624,2025-08-22
244,12.666,1.917,6.0207,2025-08-29
245,12.262,1.777,5.6552,2025-09-05
246,12.887,1.564,5.6546,2025-09-12
247,11.988,1.863,5.7001,2025-09-19
248,11.535,1.342,5.3501,2025-09-26
249,11.254,1.15,5.1739,2025-10-03
250,11.268,1.438,5.1869,2025-10-10
251,11.358,1.439,5.0442,2025-10-17
252,11.464,1.326,5.1452,2025-10-24
253,10.951,1.283,5.8833,2025-10-31
254,11.444,1.199,5.1501,2025-11-07
255,10.922,1.528,5.1231,2025-11-14
256,10.977,1.306,5.0751,2025-11-21
257,10.95,1.309,5.0228,2025-11-28
258,11.069,1.239,5.1529,2025-12-05
259,11.199,1.513,5.2182,2025-12-12
260,11.422,1.659,5.2289,2025-12-19
261,10.726,1.745,5.1976,2025-12-26
262,10.966,1.687,5.2378,2026-01-02
263,10.938,1.598,5.2208,2026-01-09
264,10.88,1.65,5.1865,2026-01-16
265,10.787,1.946,6.8288,2026-01-23
