week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
95,4.049,1.448,2.6906,2022-10-20
96,3.621,1.547,2.5737,2022-10-27
97,3.638,1.333,2.5794,2022-11-03
98,3.481,1.451,2.5525,2022-11-10
99,3.467,1.626,2.5759,2022-11-17
100,3.612,1.397,2.4994,2022-11-24
101,3.76,1.523,2.6957,2022-12-01
102,3.925,1.418,2.8413,2022-12-08
103,3.821,1.673,2.8429,2022-12-15
104,3.612,1.494,2.6492,2022-12-22
105,3.846,1.997,2.7791,2022-12-29
106,3.606,1.313,2.7326,2023-01-05
107,3.63,1.817,2.8101,2023-01-12
108,3.654,1.457,2.6864,2023-01-19
109,3.76,1.699,2.7106,2023-01-26
110,3.583,1.271,2.564,2023-02-02
111,3.688,1.168,2.533,2023-02-09
112,3.648,1.28,2.5515,2023-02-16
113,3.624,1.266,2.7367,2023-02-23
114,3.555,1.309,2.5114,2023-03-02
115,3.449,1.336,2.5816,2023-03-09
116,3.502,1.015,2.4896,2023-03-16
117,3.321,1.097,2.3945,2023-03-23
118,3.336,0.694,2.2831,2023-03-30
119,3.279,0.675,2.221,2023-04-06
120,3.298,0.944,2.3447,2023-04-13
121,3.253,0.793,2.2158,2023-04-20
122,3.256,0.768,2.2306,2023-04-27
123,3.293,0.631,2.1522,2023-05-04
124,3.269,0.877,2.2785,2023-05-11
125,3.229,0.79,2.4436,2023-05-18
126,3.817,0.967,2.2789,2023-05-25
127,3.578,0.472,2.2827,2023-06-01
128,3.3,1.193,2.3875,2023-06-08
129,3.474,1.237,2.392,2023-06-15
130,3.422,0.726,2.2134,2023-06-22
131,3.586,1.146,2.373,2023-06-29
132,4.307,0.924,2.5067,2023-07-06
133,4.382,1.809,3.0911,2023-07-13
134,4.772,1.952,3.1334,2023-07-20
135,4.465,2.314,3.286,2023-07-27
136,4.226,1.699,3.0365,2023-08-03
137,4.84,1.662,3.0998,2023-08-10
138,4.245,1.975,3.0514,2023-08-17
139,5.162,1.632,3.1988,2023-08-24
140,4.157,1.344,3.0047,2023-08-31
141,4.934,1.976,3.3162,2023-09-07
142,3.917,1.576,2.7962,2023-09-14
143,3.747,1.159,2.6878,2023-09-21
144,3.844,1.333,2.5771,2023-09-28
145,4.436,1.642,2.8529,2023-10-05
146,3.889,1.162,2.6199,2023-10-12
147,4.195,1.049,2.7167,2023-10-19
148,3.612,1.12,2.5278,2023-10-26
149,3.582,1.374,2.5429,2023-11-02
150,3.551,1.244,2.5631,2023-11-09
151,3.432,1.777,2.5977,2023-11-16
152,3.571,1.237,2.4951,2023-11-23
153,3.631,1.337,2.6697,2023-11-30
154,3.696,1.543,2.7129,2023-12-07
155,3.736,1.897,2.7369,2023-12-14
156,3.618,1.863,2.6322,2023-12-21
157,3.883,1.767,2.6443,2023-12-28
158,3.733,1.461,2.7571,2024-01-04
159,3.47,1.669,2.6994,2024-01-11
160,3.726,1.956,2.7443,2024-01-18
161,3.454,1.418,2.4907,2024-01-25
162,3.65,1.325,2.7868,2024-02-01
163,3.927,1.306,2.5726,2024-02-08
164,3.657,1.078,2.5568,2024-02-15
165,3.51,1.402,2.5203,2024-02-22
166,3.392,1.522,2.5087,2024-02-29
167,3.391,0.988,2.3851,2024-03-07
168,3.335,0.942,2.3475,2024-03-14
169,3.278,1.198,2.3318,2024-03-21
170,3.315,1.212,2.3845,2024-03-28
171,3.37,1.001,2.2663,2024-04-04
172,3.307,1.01,2.2668,2024-04-11
173,3.213,0.869,2.3025,2024-04-18
174,3.321,0.95,2.2682,2024-04-25
175,3.255,0.886,2.2515,2024-05-02
176,3.402,0.965,2.2576,2024-05-09
177,3.288,0.665,2.2313,2024-05-16
178,3.271,0.718,2.203,2024-05-23
179,3.288,0.892,2.2707,2024-05-30
180,3.411,1.01,2.3453,2024-06-06
181,3.459,0.791,2.3003,2024-06-13
182,4.229,1.462,2.8015,2024-06-20
183,3.875,1.17,2.6858,2024-06-27
184,4.053,1.637,2.8683,2024-07-04
185,4.055,1.705,2.8925,2024-07-11
186,4.641,1.962,3.1472,2024-07-18
187,4.756,1.633,3.0623,2024-07-25
188,4.802,2.086,3.3006,2024-08-01
189,5.044,1.992,3.2698,2024-08-08
190,5.033,1.711,3.2695,2024-08-15
191,4.398,1.637,3.01,2024-08-22
192,5.133,1.79,3.0644,2024-08-29
193,6.345,2.449,4.0951,2024-09-05
194,3.733,1.618,2.7534,2024-09-12
195,3.698,1.499,2.6824,2024-09-19
196,4.093,1.07,2.6571,2024-09-26
197,4.172,1.684,2.8696,2024-10-03
198,3.767,1.387,2.749,2024-10-10
199,3.835,1.3,2.6529,2024-10-17
200,3.852,1.654,2.7068,2024-10-24
201,3.574,1.602,2.5903,2024-10-31
202,3.476,1.38,2.509,2024-11-08
203,3.587,1.612,2.6421,2024-11-15
204,3.635,1.641,2.6352,2024-11-22
205,3.669,1.444,2.6524,2024-11-29
206,3.727,1.635,2.7395,2024-12-06
207,3.794,1.765,2.7942,2024-12-13
208,3.67,1.626,2.7369,2024-12-20
209,3.572,1.73,2.7414,2024-12-27
210,3.603,1.684,2.7651,2025-01-03
211,3.652,1.267,2.7119,2025-01-10
212,3.68,1.418,2.673,2025-01-17
213,3.649,1.597,2.7595,2025-01-24
214,3.605,1.421,2.674,2025-01-31
215,3.658,1.348,2.7961,2025-02-07
216,3.501,1.37,2.5151,2025-02-14
217,3.464,1.333,2.4669,2025-02-21
218,3.586,1.57,2.5859,2025-02-28
219,3.531,1.304,2.6652,2025-03-07
220,3.456,1.338,2.4932,2025-03-14
221,3.364,1.047,2.3706,2025-03-21
222,3.214,1.391,2.4654,2025-03-28
223,3.516,0.99,2.2884,2025-04-04
224,3.245,1.087,2.4024,2025-04-11
225,3.182,1.085,2.2756,2025-04-18
226,3.226,1.182,2.3071,2025-04-25
227,3.315,1.343,2.5277,2025-05-02
228,3.917,1.185,2.4404,2025-05-09
229,3.675,1.522,2.4874,2025-05-16
230,3.332,1.3,2.4459,2025-05-23
231,3.466,1.861,2.7703,2025-05-30
232,3.406,1.481,2.5725,2025-06-06
233,3.721,1.463,2.6789,2025-06-13
234,3.482,1.082,2.5001,2025-06-20
235,3.839,1.469,2.7146,2025-06-27
236,4.075,1.337,2.7966,2025-07-04
237,3.858,1.349,2.8718,2025-07-11
238,3.89,1.613,2.8974,2025-07-18
239,3.983,1.277,2.7413,2025-07-25
240,4.488,1.575,2.9932,2025-08-01
241,4.091,2.122,3.0833,2025-08-08
242,4.685,1.542,3.0982,2025-08-15
243,4.927,2.751,3.6427,2025-08-22
244,5.148,2.579,3.7178,2025-08-29
245,4.588,2.21,3.3304,2025-09-05
246,5.219,1.967,3.3307,2025-09-12
247,4.633,2.462,3.3808,2025-09-19
248,3.844,1.802,3.0129,2025-09-26
249,3.857,1.585,2.8542,2025-10-03
250,3.811,1.897,2.8832,2025-10-10
251,3.596,1.931,2.724,2025-10-17
252,3.957,1.795,2.813,2025-10-24
253,4.474,1.683,2.8215,2025-10-31
254,3.703,1.62,2.8238,2025-11-07
255,3.753,2.004,2.7954,2025-11-14
256,3.555,1.781,2.7679,2025-11-21
257,3.493,1.895,2.7186,2025-11-28
258,3.672,1.738,2.8344,2025-12-05
259,3.675,2.106,2.8965,2025-12-12
260,3.858,2.25,2.9247,2025-12-19
261,3.666,2.271,2.8811,2025-12-26
262,3.955,2.266,2.9308,2026-01-02
263,3.814,2.024,2.9382,2026-01-09
264,3.963,2.238,2.9155,2026-01-16
265,3.985,2.238,2.8245,2026-01-23
