week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
231,3.112,1.601,2.4184,2025-05-30
232,3.088,1.344,2.241,2025-06-06
233,3.521,1.361,2.3515,2025-06-13
234,3.204,0.904,2.1828,2025-06-20
235,3.306,1.351,2.3734,2025-06-27
236,3.69,1.136,2.4384,2025-07-04
237,3.384,1.183,2.5238,2025-07-11
238,3.467,1.433,2.5372,2025-07-18
239,3.341,1.187,2.4044,2025-07-25
240,3.922,1.42,2.6004,2025-08-01
241,3.465,1.818,2.6955,2025-08-08
242,4.238,1.361,2.7068,2025-08-15
243,4.203,2.295,3.2047,2025-08-22
244,4.711,2.245,3.2592,2025-08-29
245,4.043,2.063,2.9074,2025-09-05
246,4.472,1.799,2.9236,2025-09-12
247,4.598,2.056,2.9509,2025-09-19
248,3.413,1.599,2.6397,2025-09-26
249,3.277,1.283,2.4996,2025-10-03
250,3.297,1.67,2.5327,2025-10-10
251,3.256,1.674,2.3757,2025-10-17
252,3.377,1.572,2.4561,2025-10-24
253,3.898,1.63,2.4812,2025-10-31
254,3.301,1.432,2.4801,2025-11-07
255,3.406,1.775,2.455,2025-11-14
256,3.241,1.509,2.4204,2025-11-21
257,3.132,1.599,2.3797,2025-11-28
258,3.249,1.483,2.4914,2025-12-05
259,3.182,1.936,2.536,2025-12-12
260,3.397,1.97,2.561,2025-12-19
261,3.164,1.884,2.5042,2025-12-26
262,3.66,1.93,2.5839,2026-01-02
263,3.383,1.776,2.5621,2026-01-09
264,3.536,1.935,2.545,2026-01-16
265,3.393,1.962,2.4751,2026-01-23
