week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
77,2.849,0.729,1.8835,2022-06-16
78,3.295,1.261,2.2291,2022-06-23
79,3.053,1.032,2.0243,2022-06-30
80,2.797,1.213,2.0303,2022-07-07
81,3.307,1.446,2.2108,2022-07-14
82,3.012,1.346,2.1806,2022-07-21
83,3.368,1.787,2.3857,2022-07-28
84,3.757,1.617,2.5694,2022-08-04
85,3.703,2.011,2.7097,2022-08-11
86,3.49,1.617,2.4646,2022-08-18
87,3.838,1.574,2.5407,2022-08-25
88,4.366,2.186,3.2162,2022-09-01
89,3.987,1.86,2.8138,2022-09-08
90,2.984,1.189,2.1058,2022-09-15
91,3.642,1.674,2.4718,2022-09-22
92,3.137,1.197,2.213,2022-09-29
93,2.928,1.495,2.2215,2022-10-06
94,3.407,1.638,2.1751,2022-10-13
95,3.002,1.04,2.019,2022-10-20
96,2.668,1.154,1.9287,2022-10-27
97,2.666,1.071,1.9406,2022-11-03
98,2.595,1.067,1.9167,2022-11-10
99,2.651,1.204,1.9242,2022-11-17
100,2.713,1.028,1.8779,2022-11-24
101,2.833,1.19,2.0191,2022-12-01
102,3.119,1.14,2.1414,2022-12-08
103,2.789,1.298,2.1239,2022-12-15
104,2.775,1.09,1.9867,2022-12-22
105,2.769,1.493,2.0808,2022-12-29
106,2.724,1.058,2.0509,2023-01-05
107,2.758,1.381,2.1026,2023-01-12
108,2.799,1.072,2.0145,2023-01-19
109,2.792,1.315,2.0244,2023-01-26
110,2.782,0.951,1.9164,2023-02-02
111,2.833,0.906,1.8984,2023-02-09
112,2.783,0.926,1.924,2023-02-16
113,2.756,0.924,2.0591,2023-02-23
114,2.71,0.976,1.8847,2023-03-02
115,2.689,1.03,1.9266,2023-03-09
116,2.593,0.761,1.8737,2023-03-16
117,2.473,0.823,1.7868,2023-03-23
118,2.397,0.54,1.7142,2023-03-30
119,2.353,0.529,1.659,2023-04-06
120,2.535,0.697,1.7591,2023-04-13
121,2.445,0.618,1.6592,2023-04-20
122,2.368,0.632,1.6721,2023-04-27
123,2.427,0.436,1.6118,2023-05-04
124,2.434,0.642,1.7107,2023-05-11
125,2.401,0.596,1.8273,2023-05-18
126,2.791,0.778,1.7034,2023-05-25
127,2.801,0.373,1.7163,2023-06-01
128,2.548,0.918,1.7896,2023-06-08
129,2.616,0.934,1.7965,2023-06-15
130,2.498,0.524,1.6608,2023-06-22
131,2.536,0.817,1.7727,2023-06-29
132,3.098,0.717,1.8743,2023-07-06
133,3.421,1.274,2.319,2023-07-13
134,3.616,1.471,2.3593,2023-07-20
135,3.297,1.657,2.4659,2023-07-27
136,3.188,1.336,2.2765,2023-08-03
137,3.476,1.267,2.3311,2023-08-10
138,3.246,1.493,2.2959,2023-08-17
139,3.745,1.208,2.4028,2023-08-24
140,3.245,1.036,2.252,2023-08-31
141,3.617,1.489,2.4745,2023-09-07
142,2.801,1.198,2.0966,2023-09-14
143,2.764,0.859,2.0134,2023-09-21
144,2.872,0.948,1.9283,2023-09-28
145,3.173,1.2,2.136,2023-10-05
146,2.986,0.823,1.9662,2023-10-12
147,3.148,0.821,2.0499,2023-10-19
148,2.654,0.83,1.889,2023-10-26
149,2.623,1.082,1.9098,2023-11-02
150,2.729,0.935,1.919,2023-11-09
151,2.647,1.318,1.941,2023-11-16
152,2.676,0.897,1.88,2023-11-23
153,2.713,1.01,2.005,2023-11-30
154,2.758,1.151,2.0277,2023-12-07
155,2.759,1.422,2.0524,2023-12-14
156,2.676,1.395,1.9729,2023-12-21
157,2.751,1.323,1.9734,2023-12-28
158,2.762,1.142,2.0718,2024-01-04
159,2.648,1.196,2.0285,2024-01-11
160,2.695,1.446,2.0588,2024-01-18
161,2.583,1.028,1.8699,2024-01-25
162,2.784,1.04,2.0902,2024-02-01
163,2.628,1.029,1.9294,2024-02-08
164,2.622,0.848,1.9155,2024-02-15
165,2.573,1.027,1.8843,2024-02-22
166,2.474,1.162,1.879,2024-02-29
167,2.589,0.752,1.7875,2024-03-07
168,2.526,0.731,1.7555,2024-03-14
169,2.368,0.884,1.7501,2024-03-21
170,2.457,0.907,1.7842,2024-03-28
171,2.62,0.724,1.6953,2024-04-04
172,2.457,0.747,1.6998,2024-04-11
173,2.439,0.664,1.7188,2024-04-18
174,2.462,0.713,1.6991,2024-04-25
175,2.394,0.626,1.6831,2024-05-02
176,2.428,0.691,1.6935,2024-05-09
177,2.425,0.512,1.6748,2024-05-16
178,2.339,0.526,1.6529,2024-05-23
179,2.46,0.682,1.7125,2024-05-30
180,2.444,0.768,1.7644,2024-06-06
181,2.567,0.595,1.7227,2024-06-13
182,3.176,1.066,2.1054,2024-06-20
183,2.916,0.959,2.0061,2024-06-27
184,3.279,1.242,2.1454,2024-07-04
185,3.04,1.281,2.1573,2024-07-11
186,3.569,1.571,2.3611,2024-07-18
187,3.68,1.147,2.3003,2024-07-25
188,3.571,1.519,2.4715,2024-08-01
189,3.701,1.463,2.4633,2024-08-08
190,3.709,1.341,2.4534,2024-08-15
191,3.235,1.2,2.2552,2024-08-22
192,3.873,1.285,2.305,2024-08-29
193,4.623,1.794,3.0474,2024-09-05
194,2.822,1.228,2.0685,2024-09-12
195,2.806,1.155,2.0129,2024-09-19
196,2.932,0.832,1.9784,2024-09-26
197,2.987,1.259,2.1312,2024-10-03
198,2.88,1.114,2.0592,2024-10-10
199,2.978,1.077,1.9933,2024-10-17
200,2.952,1.315,2.0222,2024-10-24
201,2.7,1.114,1.9212,2024-10-31
202,2.594,1.006,1.8875,2024-11-08
203,2.686,1.16,1.9692,2024-11-15
204,2.562,1.192,1.9749,2024-11-22
205,2.72,1.079,1.987,2024-11-29
206,2.745,1.186,2.0462,2024-12-06
207,2.751,1.29,2.0955,2024-12-13
208,2.705,1.271,2.0536,2024-12-20
209,2.673,1.305,2.0466,2024-12-27
210,2.805,1.286,2.0774,2025-01-03
211,2.712,0.978,2.0307,2025-01-10
212,2.711,1.113,2.0092,2025-01-17
213,2.766,1.19,2.0749,2025-01-24
214,2.699,1.112,2.0029,2025-01-31
215,2.797,1.024,2.1044,2025-02-07
216,2.554,0.897,1.8802,2025-02-14
217,2.558,1.018,1.8525,2025-02-21
218,2.698,1.232,1.9428,2025-02-28
219,2.586,0.942,1.9872,2025-03-07
220,2.554,0.997,1.8667,2025-03-14
221,2.523,0.844,1.7825,2025-03-21
222,2.591,1.037,1.8527,2025-03-28
223,2.575,0.746,1.7145,2025-04-04
224,2.516,0.84,1.8021,2025-04-11
225,2.405,0.824,1.709,2025-04-18
226,2.476,0.886,1.727,2025-04-25
227,2.454,1.009,1.8919,2025-05-02
228,2.85,0.88,1.8364,2025-05-09
229,2.775,1.159,1.8568,2025-05-16
230,2.563,0.914,1.8317,2025-05-23
231,2.561,1.38,2.074,2025-05-30
232,2.564,1.169,1.9241,2025-06-06
233,2.891,1.156,2.0084,2025-06-13
234,2.625,0.784,1.8588,2025-06-20
235,2.891,1.114,2.0408,2025-06-27
236,3.12,1.011,2.0943,2025-07-04
237,2.946,1.048,2.1529,2025-07-11
238,2.975,1.203,2.1746,2025-07-18
239,2.846,1.039,2.0546,2025-07-25
240,3.563,1.174,2.236,2025-08-01
241,3.13,1.576,2.3153,2025-08-08
242,3.491,1.218,2.3261,2025-08-15
243,3.794,2.115,2.7555,2025-08-22
244,3.753,1.948,2.7833,2025-08-29
245,3.359,1.671,2.4921,2025-09-05
246,3.869,1.567,2.5125,2025-09-12
247,3.442,1.822,2.5277,2025-09-19
248,2.899,1.269,2.2596,2025-09-26
249,2.812,1.104,2.1344,2025-10-03
250,2.937,1.45,2.1658,2025-10-10
251,2.731,1.44,2.0285,2025-10-17
252,3.015,1.326,2.1048,2025-10-24
253,3.513,1.318,2.1333,2025-10-31
254,2.792,1.264,2.1287,2025-11-07
255,2.735,1.437,2.1004,2025-11-14
256,2.694,1.336,2.0784,2025-11-21
257,2.775,1.336,2.0314,2025-11-28
258,2.866,1.291,2.1244,2025-12-05
259,2.84,1.588,2.1731,2025-12-12
260,2.769,1.613,2.1774,2025-12-19
261,2.623,1.646,2.1468,2025-12-26
262,3.025,1.677,2.2115,2026-01-02
263,3.079,1.571,2.2022,2026-01-09
264,3.054,1.642,2.1911,2026-01-16
265,3.197,1.711,2.1285,2026-01-23
