week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
80,3.668,1.445,2.5059,2022-07-07
81,4.104,1.829,2.7358,2022-07-14
82,3.641,1.661,2.7078,2022-07-21
83,4.252,2.062,2.9395,2022-07-28
84,4.762,2.085,3.1767,2022-08-04
85,4.545,2.291,3.336,2022-08-11
86,4.274,1.967,3.0253,2022-08-18
87,4.786,1.948,3.1466,2022-08-25
88,5.469,2.876,3.9798,2022-09-01
89,5.107,2.234,3.5031,2022-09-08
90,3.679,1.379,2.6112,2022-09-15
91,4.532,1.971,3.0455,2022-09-22
92,3.95,1.591,2.7439,2022-09-29
93,3.71,1.895,2.7678,2022-10-06
94,4.267,1.964,2.692,2022-10-13
95,3.746,1.365,2.4943,2022-10-20
96,3.275,1.455,2.3782,2022-10-27
97,3.463,1.264,2.387,2022-11-03
98,3.266,1.312,2.3582,2022-11-10
99,3.171,1.472,2.3834,2022-11-17
100,3.307,1.364,2.3133,2022-11-24
101,3.636,1.401,2.4967,2022-12-01
102,3.637,1.373,2.629,2022-12-08
103,3.458,1.639,2.6299,2022-12-15
104,3.349,1.441,2.4614,2022-12-22
105,3.671,1.872,2.5626,2022-12-29
106,3.396,1.256,2.5342,2023-01-05
107,3.386,1.686,2.5956,2023-01-12
108,3.446,1.278,2.4913,2023-01-19
109,3.439,1.571,2.4997,2023-01-26
110,3.267,1.239,2.3644,2023-02-02
111,3.374,1.074,2.3522,2023-02-09
112,3.286,1.177,2.372,2023-02-16
113,3.415,1.138,2.5357,2023-02-23
114,3.278,1.191,2.3281,2023-03-02
115,3.194,1.281,2.3872,2023-03-09
116,3.18,0.948,2.3056,2023-03-16
117,3.167,1.006,2.2118,2023-03-23
118,2.981,0.661,2.115,2023-03-30
119,2.982,0.649,2.0547,2023-04-06
120,3.119,0.822,2.1766,2023-04-13
121,2.98,0.759,2.0526,2023-04-20
122,3.006,0.791,2.057,2023-04-27
123,2.99,0.577,2.0009,2023-05-04
124,3.039,0.793,2.1199,2023-05-11
125,3.028,0.708,2.2462,2023-05-18
126,3.418,0.927,2.1006,2023-05-25
127,3.523,0.443,2.1114,2023-06-01
128,3.1,1.161,2.208,2023-06-08
129,3.197,1.19,2.2041,2023-06-15
130,3.12,0.675,2.0439,2023-06-22
131,3.303,1.014,2.191,2023-06-29
132,3.853,0.871,2.313,2023-07-06
133,4.135,1.563,2.8562,2023-07-13
134,4.46,1.8,2.926,2023-07-20
135,4.268,2.152,3.0527,2023-07-27
136,3.877,1.574,2.8034,2023-08-03
137,4.441,1.602,2.8633,2023-08-10
138,3.859,1.835,2.8232,2023-08-17
139,4.685,1.45,2.9671,2023-08-24
140,3.85,1.253,2.7817,2023-08-31
141,4.349,1.834,3.0517,2023-09-07
142,3.534,1.438,2.6041,2023-09-14
143,3.458,1.002,2.4933,2023-09-21
144,3.467,1.165,2.3852,2023-09-28
145,4.032,1.503,2.6337,2023-10-05
146,3.747,1.09,2.4273,2023-10-12
147,3.803,0.891,2.5215,2023-10-19
148,3.345,0.978,2.3317,2023-10-26
149,3.309,1.328,2.3665,2023-11-02
150,3.317,1.134,2.3771,2023-11-09
151,3.237,1.61,2.4,2023-11-16
152,3.256,1.146,2.3211,2023-11-23
153,3.354,1.216,2.4856,2023-11-30
154,3.446,1.478,2.5045,2023-12-07
155,3.376,1.684,2.536,2023-12-14
156,3.253,1.766,2.4447,2023-12-21
157,3.358,1.623,2.447,2023-12-28
158,3.43,1.368,2.5537,2024-01-04
159,3.281,1.513,2.5073,2024-01-11
160,3.328,1.719,2.5404,2024-01-18
161,3.123,1.229,2.3041,2024-01-25
162,3.431,1.291,2.5833,2024-02-01
163,3.251,1.211,2.3747,2024-02-08
164,3.207,1.046,2.3731,2024-02-15
165,3.15,1.271,2.3198,2024-02-22
166,3.109,1.465,2.3262,2024-02-29
167,3.192,0.875,2.2159,2024-03-07
168,3.016,0.825,2.1662,2024-03-14
169,3.036,1.114,2.1482,2024-03-21
170,3.142,1.089,2.2157,2024-03-28
171,3.088,0.861,2.101,2024-04-04
172,3.027,0.931,2.1104,2024-04-11
173,3.026,0.83,2.123,2024-04-18
174,3.059,0.856,2.1088,2024-04-25
175,2.925,0.797,2.0824,2024-05-02
176,3.099,0.828,2.0919,2024-05-09
177,3.026,0.618,2.0716,2024-05-16
178,3.031,0.684,2.039,2024-05-23
179,3.007,0.775,2.1065,2024-05-30
180,3.07,0.955,2.1755,2024-06-06
181,3.122,0.725,2.127,2024-06-13
182,3.876,1.294,2.6084,2024-06-20
183,3.558,1.169,2.4868,2024-06-27
184,3.84,1.483,2.6607,2024-07-04
185,3.687,1.561,2.6704,2024-07-11
186,4.35,1.875,2.9217,2024-07-18
187,4.387,1.483,2.8384,2024-07-25
188,4.323,1.868,3.0636,2024-08-01
189,4.814,1.832,3.0309,2024-08-08
190,4.747,1.616,3.0222,2024-08-15
191,3.872,1.517,2.7879,2024-08-22
192,4.568,1.55,2.8426,2024-08-29
193,5.934,2.22,3.796,2024-09-05
194,3.372,1.526,2.5568,2024-09-12
195,3.304,1.405,2.4866,2024-09-19
196,3.675,1.066,2.4564,2024-09-26
197,3.824,1.609,2.6392,2024-10-03
198,3.645,1.351,2.5494,2024-10-10
199,3.612,1.302,2.4645,2024-10-17
200,3.694,1.477,2.4925,2024-10-24
201,3.25,1.437,2.3894,2024-10-31
202,3.208,1.288,2.3167,2024-11-08
203,3.302,1.434,2.444,2024-11-15
204,3.268,1.488,2.4405,2024-11-22
205,3.344,1.272,2.4426,2024-11-29
206,3.43,1.503,2.5356,2024-12-06
207,3.456,1.633,2.5839,2024-12-13
208,3.403,1.562,2.538,2024-12-20
209,3.392,1.639,2.5371,2024-12-27
210,3.526,1.659,2.564,2025-01-03
211,3.394,1.206,2.5168,2025-01-10
212,3.41,1.328,2.4782,2025-01-17
213,3.325,1.476,2.5586,2025-01-24
214,3.305,1.318,2.4718,2025-01-31
215,3.427,1.245,2.5957,2025-02-07
216,3.149,1.2,2.3312,2025-02-14
217,3.133,1.247,2.2777,2025-02-21
218,3.151,1.533,2.3867,2025-02-28
219,3.507,1.177,2.4483,2025-03-07
220,3.254,1.265,2.3058,2025-03-14
221,3.083,1.028,2.2039,2025-03-21
222,3.094,1.31,2.2757,2025-03-28
223,3.11,0.895,2.1223,2025-04-04
224,3.024,1.063,2.2223,2025-04-11
225,3.006,1.069,2.1147,2025-04-18
226,3.052,1.06,2.1354,2025-04-25
227,3.011,1.261,2.3378,2025-05-02
228,3.598,1.07,2.2478,2025-05-09
229,3.373,1.407,2.303,2025-05-16
230,3.099,1.144,2.2623,2025-05-23
231,3.274,1.723,2.5661,2025-05-30
232,3.171,1.372,2.3637,2025-06-06
233,3.74,1.407,2.4847,2025-06-13
234,3.312,0.918,2.3035,2025-06-20
235,3.532,1.379,2.52,2025-06-27
236,4.003,1.284,2.5881,2025-07-04
237,3.632,1.287,2.6721,2025-07-11
238,3.708,1.458,2.6874,2025-07-18
239,3.549,1.215,2.546,2025-07-25
240,4.24,1.445,2.7583,2025-08-01
241,3.795,1.948,2.8502,2025-08-08
242,4.324,1.425,2.8692,2025-08-15
243,4.676,2.52,3.3866,2025-08-22
244,4.927,2.252,3.4512,2025-08-29
245,4.134,2.205,3.0781,2025-09-05
246,4.661,1.88,3.1019,2025-09-12
247,4.654,2.362,3.1282,2025-09-19
248,3.63,1.632,2.7927,2025-09-26
249,3.57,1.467,2.635,2025-10-03
250,3.478,1.709,2.6786,2025-10-10
251,3.577,1.732,2.5167,2025-10-17
252,3.544,1.683,2.6168,2025-10-24
253,4.164,1.627,2.6398,2025-10-31
254,3.37,1.455,2.6177,2025-11-07
255,3.494,1.817,2.5857,2025-11-14
256,3.262,1.684,2.5647,2025-11-21
257,3.307,1.63,2.5215,2025-11-28
258,3.519,1.572,2.6463,2025-12-05
259,3.41,1.879,2.6797,2025-12-12
260,3.599,2.127,2.7039,2025-12-19
261,3.395,2.075,2.6596,2025-12-26
262,3.849,2.138,2.7207,2026-01-02
263,3.549,2.002,2.7351,2026-01-09
264,3.764,1.994,2.705,2026-01-16
265,3.816,2.086,2.6349,2026-01-23
