week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
62,10.521,0.896,4.5186,2022-03-03
63,10.646,0.859,4.4225,2022-03-10
64,10.518,0.787,4.4461,2022-03-17
65,10.337,0.553,4.399,2022-03-24
66,10.777,0.867,4.4973,2022-03-31
67,11.088,0.836,4.5276,2022-04-07
68,10.401,0.6,4.33,2022-04-14
69,10.271,0.596,4.3206,2022-04-21
70,10.677,0.737,4.3145,2022-04-28
71,10.269,0.777,4.3593,2022-05-05
72,10.659,0.839,4.4466,2022-05-12
73,10.374,0.681,4.4722,2022-05-19
74,10.476,0.565,4.3593,2022-05-26
75,10.951,0.696,4.4873,2022-06-02
76,10.658,0.924,4.6333,2022-06-09
77,11.543,0.663,4.6377,2022-06-16
78,11.556,1.11,5.0194,2022-06-23
79,10.902,0.896,4.7584,2022-06-30
80,11.103,1.079,4.7658,2022-07-07
81,11.37,1.322,4.9598,2022-07-14
82,11.536,1.229,4.9398,2022-07-21
83,11.546,1.542,5.1376,2022-07-28
84,11.809,1.541,5.3812,2022-08-04
85,12.037,1.646,5.5377,2022-08-11
86,11.615,1.366,5.2289,2022-08-18
87,11.766,1.386,5.3331,2022-08-25
88,12.56,2.166,6.0944,2022-09-01
89,12.052,1.605,5.6371,2022-09-08
90,11.287,1.014,4.8582,2022-09-15
91,11.4,1.541,5.2676,2022-09-22
92,11.051,1.066,4.9751,2022-09-29
93,11.304,1.354,5.0149,2022-10-06
94,11.396,1.453,4.8991,2022-10-13
95,10.811,0.961,4.7043,2022-10-20
96,10.738,1.039,4.6644,2022-10-27
97,10.557,0.941,4.6728,2022-11-03
98,10.435,0.931,4.6346,2022-11-10
99,10.84,1.11,4.6548,2022-11-17
100,10.819,0.904,4.5869,2022-11-24
101,10.782,0.969,4.751,2022-12-01
102,10.753,0.942,4.8501,2022-12-08
103,10.877,1.177,4.8676,2022-12-15
104,10.65,1.044,4.708,2022-12-22
105,10.665,1.367,4.7754,2022-12-29
106,10.916,0.862,4.7641,2023-01-05
107,10.797,1.235,4.8127,2023-01-12
108,10.595,0.969,4.7692,2023-01-19
109,10.911,1.171,4.7648,2023-01-26
110,10.591,0.856,4.6461,2023-02-02
111,10.854,0.773,4.6298,2023-02-09
112,10.617,0.858,4.6526,2023-02-16
113,10.872,0.836,4.7929,2023-02-23
114,10.959,0.903,4.6288,2023-03-02
115,10.474,0.916,4.5827,2023-03-09
116,10.648,0.695,4.5656,2023-03-16
117,10.758,0.719,4.4592,2023-03-23
118,10.826,0.454,4.4074,2023-03-30
119,10.516,0.452,4.3313,2023-04-06
120,10.675,0.634,4.446,2023-04-13
121,10.705,0.576,4.3816,2023-04-20
122,10.516,0.53,4.3624,2023-04-27
123,10.488,0.395,4.2965,2023-05-04
124,10.555,0.591,4.3953,2023-05-11
125,10.917,0.502,4.5127,2023-05-18
126,10.765,0.664,4.3902,2023-05-25
127,10.777,0.322,4.4169,2023-06-01
128,10.68,0.799,4.4843,2023-06-08
129,10.629,0.841,4.4955,2023-06-15
130,10.699,0.483,4.3662,2023-06-22
131,10.982,0.729,4.5232,2023-06-29
132,11.082,0.625,4.5948,2023-07-06
133,12.328,1.138,5.1018,2023-07-13
134,12.167,1.27,5.1338,2023-07-20
135,11.495,1.507,5.2662,2023-07-27
136,11.479,1.108,5.0435,2023-08-03
137,11.3,1.107,5.0973,2023-08-10
138,11.58,1.357,5.0626,2023-08-17
139,11.959,1.074,5.2001,2023-08-24
140,11.976,0.921,5.0182,2023-08-31
141,11.764,1.35,5.2911,2023-09-07
142,10.805,1.012,4.8138,2023-09-14
143,10.82,0.768,4.7428,2023-09-21
144,10.997,0.823,4.6425,2023-09-28
145,10.995,1.094,4.8826,2023-10-05
146,10.659,0.732,4.7046,2023-10-12
147,10.774,0.669,4.765,2023-10-19
148,10.886,0.715,4.6132,2023-10-26
149,10.432,1.006,4.6578,2023-11-02
150,10.59,0.841,4.6654,2023-11-09
151,10.607,1.146,4.6568,2023-11-16
152,11.015,0.818,4.6015,2023-11-23
153,10.731,0.882,4.7299,2023-11-30
154,11.066,1.059,4.7643,2023-12-07
155,10.518,1.269,4.797,2023-12-14
156,10.566,1.213,4.7,2023-12-21
157,10.608,1.133,4.6815,2023-12-28
158,10.886,0.988,4.7999,2024-01-04
159,10.812,1.085,4.7386,2024-01-11
160,10.734,1.289,4.7858,2024-01-18
161,11.008,0.874,4.5809,2024-01-25
162,10.787,0.896,4.8122,2024-02-01
163,10.564,0.884,4.6502,2024-02-08
164,11.002,0.752,4.6361,2024-02-15
165,10.404,0.899,4.5901,2024-02-22
166,10.605,1.003,4.6161,2024-02-29
167,10.801,0.652,4.4312,2024-03-07
168,10.441,0.631,4.4589,2024-03-14
169,10.64,0.765,4.4555,2024-03-21
170,10.449,0.826,4.4629,2024-03-28
171,10.529,0.658,4.3608,2024-04-04
172,10.572,0.686,4.368,2024-04-11
173,10.264,0.603,4.4136,2024-04-18
174,10.68,0.631,4.3909,2024-04-25
175,10.307,0.564,4.3521,2024-05-02
176,10.668,0.612,4.3713,2024-05-09
177,10.462,0.441,4.3516,2024-05-16
178,10.708,0.487,4.3327,2024-05-23
179,10.442,0.551,4.3694,2024-05-30
180,10.758,0.668,4.4671,2024-06-06
181,11.004,0.503,4.4479,2024-06-13
182,11.311,0.925,4.8586,2024-06-20
183,11.261,0.827,4.7468,2024-06-27
184,11.506,1.098,4.9216,2024-07-04
185,11.328,1.152,4.9086,2024-07-11
186,11.723,1.401,5.1426,2024-07-18
187,11.924,1.07,5.0706,2024-07-25
188,12.094,1.396,5.2768,2024-08-01
189,11.601,1.311,5.2705,2024-08-08
190,12.032,1.136,5.2892,2024-08-15
191,11.453,1.063,5.0229,2024-08-22
192,11.675,1.136,5.0687,2024-08-29
193,12.823,1.644,5.9296,2024-09-05
194,11.081,1.145,4.8239,2024-09-12
195,10.858,1.004,4.7509,2024-09-19
196,10.945,0.742,4.7078,2024-09-26
197,11.125,1.093,4.8959,2024-10-03
198,10.815,0.926,4.7827,2024-10-10
199,10.913,1.004,4.7218,2024-10-17
200,10.608,1.104,4.7608,2024-10-24
201,10.693,1.053,5.3238,2024-10-31
202,10.662,0.9,4.5923,2024-11-08
203,10.827,1.087,4.7148,2024-11-15
204,10.558,1.1,4.6933,2024-11-22
205,10.451,0.947,4.6963,2024-11-29
206,10.769,1.052,4.7887,2024-12-06
207,10.753,1.186,4.8404,2024-12-13
208,10.464,1.079,4.7857,2024-12-20
209,11.106,1.209,4.7899,2024-12-27
210,10.571,1.199,4.8162,2025-01-03
211,10.856,0.873,4.7783,2025-01-10
212,11.015,0.957,4.7605,2025-01-17
213,11.188,1.064,4.7879,2025-01-24
214,10.859,0.948,4.7212,2025-01-31
215,10.9,0.896,4.8183,2025-02-07
216,10.608,0.85,4.5886,2025-02-14
217,10.517,0.883,4.5906,2025-02-21
218,10.722,1.07,4.6397,2025-02-28
219,10.547,0.895,5.3038,2025-03-07
220,10.64,0.889,4.5604,2025-03-14
221,10.629,0.756,4.4851,2025-03-21
222,10.42,0.944,4.5422,2025-03-28
223,10.683,0.679,4.4101,2025-04-04
224,10.607,0.769,4.4627,2025-04-11
225,10.481,0.76,4.394,2025-04-18
226,10.544,0.766,4.3997,2025-04-25
227,10.582,0.874,4.5832,2025-05-02
228,10.813,0.793,4.5342,2025-05-09
229,10.825,1.027,4.571,2025-05-16
230,10.661,0.883,4.532,2025-05-23
231,10.709,1.199,4.7802,2025-05-30
232,10.874,1.122,4.6227,2025-06-06
233,10.886,1.031,4.7015,2025-06-13
234,10.812,0.699,4.5664,2025-06-20
235,11.282,0.998,4.7733,2025-06-27
236,11.442,0.906,4.8477,2025-07-04
237,11.095,0.941,4.9037,2025-07-11
238,11.176,1.063,4.9031,2025-07-18
239,10.918,0.85,4.8009,2025-07-25
240,11.36,1.079,4.9731,2025-08-01
241,11.0,1.414,5.0471,2025-08-08
242,11.546,1.135,5.0858,2025-08-15
243,11.846,1.682,5.574,2025-08-22
244,12.483,1.65,5.6313,2025-08-29
245,11.768,1.51,5.2541,2025-09-05
246,12.154,1.326,5.2969,2025-09-12
247,11.648,1.605,5.2836,2025-09-19
248,11.023,1.232,5.0081,2025-09-26
249,10.843,1.009,4.8853,2025-10-03
250,10.84,1.264,4.894,2025-10-10
251,11.146,1.301,4.731,2025-10-17
252,11.222,1.163,4.8322,2025-10-24
253,10.606,1.205,5.5854,2025-10-31
254,11.261,1.111,4.8478,2025-11-07
255,10.624,1.309,4.8406,2025-11-14
256,10.73,1.228,4.7914,2025-11-21
257,10.626,1.242,4.7692,2025-11-28
258,10.819,1.108,4.8484,2025-12-05
259,10.511,1.351,4.8973,2025-12-12
260,10.64,1.583,4.9231,2025-12-19
261,10.631,1.495,4.8551,2025-12-26
262,10.828,1.509,4.9362,2026-01-02
263,10.658,1.387,4.9158,2026-01-09
264,10.459,1.446,4.894,2026-01-16
265,10.623,1.749,6.5512,2026-01-23
