week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
160,5.07,2.581,3.6641,2024-01-18
161,4.569,1.794,3.3234,2024-01-25
162,4.912,1.821,3.7352,2024-02-01
163,4.838,1.754,3.4276,2024-02-08
164,4.782,1.509,3.4054,2024-02-15
165,4.529,1.825,3.3527,2024-02-22
166,4.599,2.087,3.3413,2024-02-29
167,4.401,1.361,3.1815,2024-03-07
168,4.274,1.242,3.1357,2024-03-14
169,4.289,1.538,3.0985,2024-03-21
170,4.261,1.59,3.169,2024-03-28
171,4.44,1.278,3.0307,2024-04-04
172,4.507,1.315,3.0179,2024-04-11
173,4.247,1.164,3.0543,2024-04-18
174,4.322,1.314,3.0171,2024-04-25
175,4.259,1.127,2.9813,2024-05-02
176,4.534,1.224,3.0022,2024-05-09
177,4.252,0.888,2.9801,2024-05-16
178,4.172,0.942,2.925,2024-05-23
179,4.358,1.149,3.0168,2024-05-30
180,4.369,1.392,3.1382,2024-06-06
181,4.58,1.017,3.0638,2024-06-13
182,5.638,1.85,3.7652,2024-06-20
183,5.367,1.715,3.5862,2024-06-27
184,5.305,2.236,3.8147,2024-07-04
185,5.269,2.257,3.8389,2024-07-11
186,6.128,2.777,4.2002,2024-07-18
187,6.242,2.14,4.0821,2024-07-25
188,6.308,2.768,4.3934,2024-08-01
189,6.618,2.605,4.3376,2024-08-08
190,6.719,2.399,4.3752,2024-08-15
191,6.072,2.152,4.0169,2024-08-22
192,6.854,2.354,4.0782,2024-08-29
193,8.362,3.238,5.4082,2024-09-05
194,4.85,2.124,3.6727,2024-09-12
195,4.874,2.045,3.586,2024-09-19
196,5.204,1.426,3.5289,2024-09-26
197,5.377,2.271,3.7879,2024-10-03
198,5.001,1.857,3.6567,2024-10-10
199,5.282,1.892,3.554,2024-10-17
200,5.122,2.339,3.6075,2024-10-24
201,4.623,2.111,3.4491,2024-10-31
202,4.802,1.812,3.3655,2024-11-08
203,5.014,2.124,3.524,2024-11-15
204,4.714,2.209,3.5132,2024-11-22
205,4.79,1.928,3.5217,2024-11-29
206,4.777,2.07,3.6493,2024-12-06
207,5.084,2.34,3.7224,2024-12-13
208,4.856,2.143,3.6415,2024-12-20
209,4.92,2.395,3.6577,2024-12-27
210,4.918,2.286,3.6858,2025-01-03
211,4.777,1.78,3.5956,2025-01-10
212,4.91,1.929,3.5631,2025-01-17
213,4.825,2.174,3.6788,2025-01-24
214,4.689,1.936,3.5738,2025-01-31
215,5.082,1.74,3.7519,2025-02-07
216,4.562,1.701,3.3611,2025-02-14
217,4.653,1.839,3.2942,2025-02-21
218,4.645,2.091,3.4419,2025-02-28
219,4.659,1.798,3.5494,2025-03-07
220,4.613,1.698,3.3099,2025-03-14
221,4.327,1.425,3.1667,2025-03-21
222,4.416,1.878,3.29,2025-03-28
223,4.585,1.242,3.0465,2025-04-04
224,4.452,1.52,3.2089,2025-04-11
225,4.294,1.5,3.0289,2025-04-18
226,4.226,1.589,3.0711,2025-04-25
227,4.4,1.771,3.3735,2025-05-02
228,5.291,1.517,3.2445,2025-05-09
229,4.83,2.072,3.2856,2025-05-16
230,4.517,1.677,3.2717,2025-05-23
231,4.615,2.51,3.6799,2025-05-30
232,4.584,2.005,3.4314,2025-06-06
233,5.277,2.114,3.5733,2025-06-13
234,4.693,1.463,3.3164,2025-06-20
235,5.204,1.939,3.6279,2025-06-27
236,5.534,1.778,3.7093,2025-07-04
237,5.048,1.865,3.8176,2025-07-11
238,5.434,2.053,3.8557,2025-07-18
239,5.169,1.892,3.651,2025-07-25
240,6.221,2.174,3.982,2025-08-01
241,5.324,2.761,4.0998,2025-08-08
242,6.19,2.15,4.1162,2025-08-15
243,6.579,3.569,4.8611,2025-08-22
244,6.975,3.406,4.9736,2025-08-29
245,6.034,3.035,4.4374,2025-09-05
246,6.731,2.718,4.4447,2025-09-12
247,6.645,3.273,4.4902,2025-09-19
248,5.342,2.302,4.0168,2025-09-26
249,5.034,2.088,3.8242,2025-10-03
250,5.15,2.429,3.8447,2025-10-10
251,5.004,2.441,3.6197,2025-10-17
252,5.278,2.432,3.7411,2025-10-24
253,5.589,2.205,3.7944,2025-10-31
254,5.054,2.157,3.7595,2025-11-07
255,5.071,2.593,3.7306,2025-11-14
256,4.79,2.346,3.693,2025-11-21
257,4.76,2.431,3.6249,2025-11-28
258,4.935,2.189,3.7741,2025-12-05
259,5.085,2.767,3.868,2025-12-12
260,5.098,2.907,3.877,2025-12-19
261,4.84,2.983,3.8242,2025-12-26
262,5.203,2.901,3.896,2026-01-02
263,5.084,2.909,3.924,2026-01-09
264,5.377,2.836,3.8837,2026-01-16
265,5.486,3.023,3.8271,2026-01-23
