week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
130,3.754,0.996,2.5218,2023-06-22
131,4.139,1.505,2.7146,2023-06-29
132,4.339,1.29,2.8617,2023-07-06
133,4.864,2.347,3.5411,2023-07-13
134,5.169,2.621,3.6258,2023-07-20
135,4.868,2.807,3.7938,2023-07-27
136,5.416,2.287,3.4806,2023-08-03
137,5.134,2.284,3.5547,2023-08-10
138,4.828,2.6,3.5259,2023-08-17
139,5.517,2.217,3.6854,2023-08-24
140,4.822,1.896,3.464,2023-08-31
141,5.805,2.756,3.8065,2023-09-07
142,4.471,2.089,3.241,2023-09-14
143,4.518,1.584,3.0867,2023-09-21
144,4.074,1.697,2.9538,2023-09-28
145,4.551,2.257,3.2656,2023-10-05
146,4.236,1.511,2.9893,2023-10-12
147,4.365,1.381,3.1195,2023-10-19
148,3.912,1.475,2.8752,2023-10-26
149,3.844,2.076,2.9251,2023-11-02
150,4.442,1.735,2.9453,2023-11-09
151,3.885,2.258,2.9869,2023-11-16
152,4.14,1.687,2.8847,2023-11-23
153,4.182,1.82,3.0635,2023-11-30
154,4.299,2.186,3.1101,2023-12-07
155,4.31,2.488,3.1661,2023-12-14
156,4.164,2.376,3.0427,2023-12-21
157,4.873,2.338,3.059,2023-12-28
158,4.539,2.039,3.1776,2024-01-04
159,4.471,2.113,3.1038,2024-01-11
160,5.023,2.44,3.1909,2024-01-18
161,4.039,1.803,2.8585,2024-01-25
162,5.012,1.85,3.2532,2024-02-01
163,4.343,1.812,2.9365,2024-02-08
164,4.564,1.552,2.9486,2024-02-15
165,4.357,1.855,2.894,2024-02-22
166,3.996,1.892,2.8917,2024-02-29
167,4.196,1.148,2.7249,2024-03-07
168,4.151,1.301,2.6913,2024-03-14
169,3.859,1.523,2.676,2024-03-21
170,4.484,1.362,2.7441,2024-03-28
171,4.167,1.109,2.5894,2024-04-04
172,3.869,1.294,2.5898,2024-04-11
173,3.77,1.243,2.6357,2024-04-18
174,3.732,1.126,2.6046,2024-04-25
175,3.686,1.022,2.5686,2024-05-02
176,3.837,1.155,2.584,2024-05-09
177,3.788,0.911,2.5574,2024-05-16
178,3.861,1.006,2.5292,2024-05-23
179,4.033,1.137,2.5937,2024-05-30
180,4.019,1.336,2.6993,2024-06-06
181,3.851,1.037,2.6188,2024-06-13
182,4.502,1.851,3.2285,2024-06-20
183,4.241,1.707,3.0637,2024-06-27
184,4.251,2.265,3.2738,2024-07-04
185,4.615,2.333,3.2988,2024-07-11
186,4.732,2.79,3.619,2024-07-18
187,5.164,2.208,3.5255,2024-07-25
188,5.078,2.704,3.7964,2024-08-01
189,5.388,2.706,3.763,2024-08-08
190,5.241,2.344,3.768,2024-08-15
191,4.816,2.193,3.4566,2024-08-22
192,5.37,2.345,3.5297,2024-08-29
193,7.147,2.731,4.7238,2024-09-05
194,4.415,2.083,3.2013,2024-09-12
195,4.272,2.071,3.0912,2024-09-19
196,4.436,1.532,3.0331,2024-09-26
197,4.473,2.255,3.2779,2024-10-03
198,4.495,1.911,3.1703,2024-10-10
199,4.357,1.926,3.064,2024-10-17
200,4.348,2.277,3.1207,2024-10-24
201,4.065,2.173,2.917,2024-10-31
202,3.738,1.858,2.8653,2024-11-08
203,4.13,2.242,3.0425,2024-11-15
204,4.013,2.27,3.027,2024-11-22
205,4.196,1.955,3.0351,2024-11-29
206,4.3,2.17,3.1461,2024-12-06
207,4.686,2.447,3.2179,2024-12-13
208,4.73,2.227,3.1653,2024-12-20
209,4.3,2.43,3.1736,2024-12-27
210,4.505,2.475,3.2005,2025-01-03
211,4.543,1.801,3.1164,2025-01-10
212,4.852,1.976,3.0896,2025-01-17
213,4.764,2.195,3.1846,2025-01-24
214,4.756,1.956,3.0758,2025-01-31
215,4.648,1.848,3.2494,2025-02-07
216,4.07,1.753,2.879,2025-02-14
217,3.807,1.822,2.841,2025-02-21
218,4.431,1.814,2.9845,2025-02-28
219,4.635,1.573,3.0197,2025-03-07
220,4.796,1.512,2.8592,2025-03-14
221,4.62,1.534,2.7404,2025-03-21
222,4.502,1.551,2.8426,2025-03-28
223,3.756,1.401,2.6072,2025-04-04
224,4.203,1.412,2.7688,2025-04-11
225,4.222,1.298,2.6195,2025-04-18
226,3.701,1.446,2.6423,2025-04-25
227,4.424,1.762,2.9264,2025-05-02
228,4.017,1.415,2.7906,2025-05-09
229,4.173,1.833,2.8622,2025-05-16
230,4.21,1.433,2.8231,2025-05-23
231,4.984,2.206,3.2224,2025-05-30
232,4.512,1.665,2.9909,2025-06-06
233,4.517,1.888,3.0608,2025-06-13
234,4.593,1.416,2.8628,2025-06-20
235,4.711,1.946,3.1259,2025-06-27
236,4.79,1.846,3.2115,2025-07-04
237,5.343,1.694,3.3262,2025-07-11
238,5.247,1.875,3.3553,2025-07-18
239,4.73,1.601,3.1479,2025-07-25
240,4.955,2.226,3.4182,2025-08-01
241,5.3,2.479,3.5602,2025-08-08
242,5.678,2.186,3.5767,2025-08-15
243,5.982,3.097,4.2629,2025-08-22
244,6.078,2.999,4.3217,2025-08-29
245,5.251,2.778,3.8376,2025-09-05
246,6.274,2.589,3.8758,2025-09-12
247,5.208,2.806,3.8927,2025-09-19
248,5.276,2.492,3.4839,2025-09-26
249,5.066,2.082,3.3064,2025-10-03
250,4.846,2.412,3.3431,2025-10-10
251,4.43,2.362,3.1343,2025-10-17
252,4.73,2.236,3.2503,2025-10-24
253,6.416,2.455,3.2504,2025-10-31
254,4.653,2.292,3.2746,2025-11-07
255,5.147,2.374,3.2614,2025-11-14
256,4.797,2.445,3.2072,2025-11-21
257,4.479,2.39,3.1408,2025-11-28
258,5.184,2.287,3.2753,2025-12-05
259,4.735,2.474,3.3759,2025-12-12
260,5.361,2.395,3.4235,2025-12-19
261,4.864,2.397,3.3539,2025-12-26
262,5.518,2.466,3.4305,2026-01-02
263,5.389,2.45,3.4362,2026-01-09
264,5.356,2.351,3.3983,2026-01-16
265,5.728,2.431,3.2562,2026-01-23
