week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
81,4.164,1.926,2.9105,2022-07-14
82,4.002,1.689,2.8772,2022-07-21
83,4.379,2.245,3.1292,2022-07-28
84,5.152,2.189,3.3781,2022-08-04
85,4.929,2.568,3.5734,2022-08-11
86,4.381,2.047,3.2218,2022-08-18
87,5.185,2.031,3.3344,2022-08-25
88,5.676,2.942,4.2204,2022-09-01
89,5.288,2.51,3.7306,2022-09-08
90,3.949,1.526,2.7664,2022-09-15
91,4.891,2.225,3.2545,2022-09-22
92,4.036,1.636,2.9153,2022-09-29
93,3.925,2.013,2.9369,2022-10-06
94,4.579,2.122,2.873,2022-10-13
95,3.977,1.384,2.6654,2022-10-20
96,3.494,1.524,2.537,2022-10-27
97,3.679,1.398,2.5551,2022-11-03
98,3.41,1.422,2.512,2022-11-10
99,3.443,1.629,2.5396,2022-11-17
100,3.593,1.34,2.4579,2022-11-24
101,3.709,1.496,2.6686,2022-12-01
102,3.872,1.353,2.8041,2022-12-08
103,3.749,1.775,2.8083,2022-12-15
104,3.552,1.59,2.6116,2022-12-22
105,3.601,1.936,2.728,2022-12-29
106,3.675,1.321,2.7087,2023-01-05
107,3.637,1.856,2.7717,2023-01-12
108,3.692,1.442,2.664,2023-01-19
109,3.751,1.711,2.6669,2023-01-26
110,3.415,1.236,2.5296,2023-02-02
111,3.61,1.17,2.4881,2023-02-09
112,3.61,1.311,2.5239,2023-02-16
113,3.705,1.235,2.7143,2023-02-23
114,3.418,1.305,2.4737,2023-03-02
115,3.554,1.401,2.5317,2023-03-09
116,3.371,0.985,2.4505,2023-03-16
117,3.411,1.037,2.3507,2023-03-23
118,3.337,0.69,2.2529,2023-03-30
119,3.234,0.706,2.1744,2023-04-06
120,3.219,0.928,2.3185,2023-04-13
121,3.193,0.751,2.1941,2023-04-20
122,3.167,0.839,2.204,2023-04-27
123,3.194,0.618,2.1346,2023-05-04
124,3.31,0.865,2.2482,2023-05-11
125,3.193,0.753,2.396,2023-05-18
126,3.924,0.972,2.2493,2023-05-25
127,3.723,0.491,2.2426,2023-06-01
128,3.36,1.178,2.3614,2023-06-08
129,3.332,1.141,2.349,2023-06-15
130,3.288,0.731,2.179,2023-06-22
131,3.517,1.138,2.344,2023-06-29
132,4.173,0.902,2.4657,2023-07-06
133,4.562,1.651,3.0462,2023-07-13
134,4.767,1.941,3.1007,2023-07-20
135,4.503,2.314,3.2518,2023-07-27
136,4.305,1.725,2.9989,2023-08-03
137,4.486,1.651,3.0716,2023-08-10
138,4.177,1.956,2.9977,2023-08-17
139,5.01,1.53,3.169,2023-08-24
140,4.376,1.38,2.9759,2023-08-31
141,4.817,1.886,3.2725,2023-09-07
142,3.733,1.589,2.762,2023-09-14
143,3.632,1.122,2.6413,2023-09-21
144,3.751,1.297,2.5533,2023-09-28
145,4.178,1.621,2.804,2023-10-05
146,3.892,1.139,2.5797,2023-10-12
147,3.899,0.997,2.6765,2023-10-19
148,3.468,1.059,2.4784,2023-10-26
149,3.466,1.377,2.5199,2023-11-02
150,3.525,1.227,2.5376,2023-11-09
151,3.394,1.689,2.5587,2023-11-16
152,3.554,1.157,2.4661,2023-11-23
153,3.596,1.362,2.6368,2023-11-30
154,3.67,1.588,2.6658,2023-12-07
155,3.544,1.864,2.6987,2023-12-14
156,3.427,1.764,2.586,2023-12-21
157,3.49,1.788,2.5992,2023-12-28
158,3.725,1.441,2.7182,2024-01-04
159,3.514,1.708,2.6507,2024-01-11
160,3.655,1.881,2.6946,2024-01-18
161,3.342,1.329,2.4634,2024-01-25
162,3.664,1.345,2.7616,2024-02-01
163,3.476,1.297,2.5252,2024-02-08
164,3.495,1.092,2.523,2024-02-15
165,3.516,1.289,2.4824,2024-02-22
166,3.254,1.512,2.4736,2024-02-29
167,3.308,1.065,2.3539,2024-03-07
168,3.155,0.926,2.3148,2024-03-14
169,3.137,1.221,2.2979,2024-03-21
170,3.192,1.175,2.3464,2024-03-28
171,3.311,0.967,2.2358,2024-04-04
172,3.289,0.972,2.2365,2024-04-11
173,3.203,0.874,2.255,2024-04-18
174,3.232,0.944,2.2423,2024-04-25
175,3.125,0.855,2.2164,2024-05-02
176,3.248,0.944,2.2313,2024-05-09
177,3.203,0.646,2.2053,2024-05-16
178,3.146,0.689,2.1726,2024-05-23
179,3.265,0.824,2.2425,2024-05-30
180,3.202,1.043,2.321,2024-06-06
181,3.36,0.781,2.2686,2024-06-13
182,4.249,1.395,2.7807,2024-06-20
183,3.733,1.232,2.6531,2024-06-27
184,4.036,1.629,2.8211,2024-07-04
185,3.956,1.731,2.8452,2024-07-11
186,4.665,2.054,3.1115,2024-07-18
187,4.662,1.571,3.0176,2024-07-25
188,4.656,1.999,3.246,2024-08-01
189,4.963,1.972,3.222,2024-08-08
190,5.038,1.699,3.2196,2024-08-15
191,4.32,1.578,2.9682,2024-08-22
192,5.206,1.724,3.0243,2024-08-29
193,6.309,2.377,4.0398,2024-09-05
194,3.597,1.566,2.719,2024-09-12
195,3.736,1.51,2.6468,2024-09-19
196,3.775,1.108,2.6088,2024-09-26
197,4.03,1.671,2.8166,2024-10-03
198,3.606,1.407,2.7034,2024-10-10
199,3.991,1.337,2.6247,2024-10-17
200,3.799,1.689,2.6609,2024-10-24
201,3.494,1.578,2.576,2024-10-31
202,3.457,1.331,2.4784,2024-11-08
203,3.682,1.506,2.5983,2024-11-15
204,3.532,1.602,2.5997,2024-11-22
205,3.53,1.386,2.6033,2024-11-29
206,3.673,1.558,2.6906,2024-12-06
207,3.747,1.704,2.7591,2024-12-13
208,3.567,1.584,2.6951,2024-12-20
209,3.561,1.695,2.7017,2024-12-27
210,3.743,1.743,2.7309,2025-01-03
211,3.704,1.325,2.6851,2025-01-10
212,3.544,1.412,2.6428,2025-01-17
213,3.789,1.545,2.7276,2025-01-24
214,3.462,1.432,2.6519,2025-01-31
215,3.67,1.307,2.7732,2025-02-07
216,3.54,1.288,2.4888,2025-02-14
217,3.397,1.321,2.4297,2025-02-21
218,3.529,1.635,2.5493,2025-02-28
219,3.525,1.265,2.6399,2025-03-07
220,3.494,1.33,2.4627,2025-03-14
221,3.257,1.114,2.3503,2025-03-21
222,3.367,1.359,2.4328,2025-03-28
223,3.325,0.936,2.2603,2025-04-04
224,3.244,1.146,2.3717,2025-04-11
225,3.172,1.152,2.263,2025-04-18
226,3.287,1.189,2.2811,2025-04-25
227,3.21,1.295,2.4809,2025-05-02
228,3.876,1.137,2.416,2025-05-09
229,3.604,1.52,2.4491,2025-05-16
230,3.253,1.326,2.4145,2025-05-23
231,3.539,1.774,2.7341,2025-05-30
232,3.291,1.531,2.5321,2025-06-06
233,3.824,1.554,2.6462,2025-06-13
234,3.525,1.026,2.452,2025-06-20
235,3.809,1.523,2.6972,2025-06-27
236,4.098,1.314,2.7397,2025-07-04
237,3.785,1.394,2.8357,2025-07-11
238,3.852,1.586,2.8549,2025-07-18
239,3.833,1.325,2.7006,2025-07-25
240,4.421,1.601,2.9402,2025-08-01
241,4.073,2.018,3.0496,2025-08-08
242,4.709,1.606,3.0524,2025-08-15
243,5.107,2.539,3.6132,2025-08-22
244,4.943,2.424,3.6743,2025-08-29
245,4.543,2.169,3.2887,2025-09-05
246,5.017,1.961,3.3062,2025-09-12
247,4.811,2.369,3.3229,2025-09-19
248,3.89,1.769,2.972,2025-09-26
249,3.697,1.515,2.8073,2025-10-03
250,3.783,1.898,2.8429,2025-10-10
251,3.598,1.831,2.6703,2025-10-17
252,3.826,1.713,2.7649,2025-10-24
253,4.18,1.796,2.7851,2025-10-31
254,3.626,1.585,2.7916,2025-11-07
255,3.604,1.952,2.7575,2025-11-14
256,3.408,1.734,2.7299,2025-11-21
257,3.473,1.827,2.696,2025-11-28
258,3.708,1.564,2.801,2025-12-05
259,3.636,2.093,2.8515,2025-12-12
260,3.628,2.202,2.8835,2025-12-19
261,3.567,2.236,2.8248,2025-12-26
262,3.958,2.21,2.901,2026-01-02
263,3.809,2.078,2.9044,2026-01-09
264,3.913,2.2,2.8788,2026-01-16
265,3.934,2.269,2.8048,2026-01-23
