week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
57,6.415,2.365,4.7323,2022-01-27
58,6.279,2.362,4.5361,2022-02-03
59,6.681,2.93,4.5503,2022-02-10
60,6.278,2.385,4.5107,2022-02-17
61,6.196,2.39,4.3522,2022-02-24
62,6.042,2.361,4.3077,2022-03-03
63,6.125,2.248,4.1922,2022-03-10
64,6.758,2.252,4.2021,2022-03-17
65,6.41,1.632,4.1734,2022-03-24
66,6.218,2.47,4.329,2022-03-31
67,7.657,2.206,4.4142,2022-04-07
68,6.302,1.539,3.9501,2022-04-14
69,6.014,1.71,3.947,2022-04-21
70,5.85,1.93,3.9353,2022-04-28
71,6.057,2.242,3.99,2022-05-05
72,6.401,2.313,4.1814,2022-05-12
73,5.985,2.008,4.2936,2022-05-19
74,6.034,1.507,4.0676,2022-05-26
75,6.619,1.875,4.3043,2022-06-02
76,6.384,2.614,4.5471,2022-06-09
77,7.135,1.853,4.5621,2022-06-16
78,7.668,2.897,5.3854,2022-06-23
79,7.361,2.369,4.8672,2022-06-30
80,6.881,2.895,4.9114,2022-07-07
81,7.966,3.484,5.3368,2022-07-14
82,7.219,3.2,5.2749,2022-07-21
83,7.943,4.057,5.7483,2022-07-28
84,8.808,4.026,6.1986,2022-08-04
85,9.079,4.63,6.5098,2022-08-11
86,8.587,3.801,5.8965,2022-08-18
87,9.757,3.643,6.154,2022-08-25
88,10.631,5.48,7.761,2022-09-01
89,9.5,4.603,6.8228,2022-09-08
90,7.117,2.894,5.0795,2022-09-15
91,8.669,3.961,5.9635,2022-09-22
92,7.553,3.127,5.3429,2022-09-29
93,7.252,3.753,5.3762,2022-10-06
94,8.484,3.898,5.2624,2022-10-13
95,7.454,2.683,4.8655,2022-10-20
96,6.408,2.873,4.6388,2022-10-27
97,6.449,2.453,4.6566,2022-11-03
98,6.407,2.554,4.6139,2022-11-10
99,6.434,2.968,4.6493,2022-11-17
100,6.476,2.557,4.5364,2022-11-24
101,6.792,2.869,4.8876,2022-12-01
102,6.992,2.783,5.1218,2022-12-08
103,6.787,3.259,5.1507,2022-12-15
104,6.293,2.889,4.8001,2022-12-22
105,6.606,3.704,5.0183,2022-12-29
106,6.571,2.46,4.9433,2023-01-05
107,6.505,3.11,5.0599,2023-01-12
108,6.396,2.67,4.8586,2023-01-19
109,6.477,3.185,4.8691,2023-01-26
110,6.21,2.326,4.6247,2023-02-02
111,6.656,2.065,4.583,2023-02-09
112,6.969,2.297,4.6296,2023-02-16
113,6.852,2.271,4.9726,2023-02-23
114,6.401,2.392,4.5327,2023-03-02
115,6.42,2.451,4.6565,2023-03-09
116,6.061,1.85,4.4951,2023-03-16
117,5.966,1.927,4.3159,2023-03-23
118,5.93,1.286,4.1243,2023-03-30
119,5.68,1.218,3.9948,2023-04-06
120,5.963,1.685,4.2502,2023-04-13
121,5.779,1.513,4.017,2023-04-20
122,5.739,1.484,4.018,2023-04-27
123,5.756,1.073,3.8979,2023-05-04
124,5.785,1.561,4.1339,2023-05-11
125,5.901,1.466,4.3914,2023-05-18
126,7.126,1.835,4.1111,2023-05-25
127,6.484,0.905,4.1195,2023-06-01
128,6.136,2.154,4.3387,2023-06-08
129,6.395,2.246,4.3037,2023-06-15
130,6.149,1.33,3.9902,2023-06-22
131,6.198,2.079,4.2866,2023-06-29
132,7.571,1.683,4.5294,2023-07-06
133,7.969,3.077,5.5593,2023-07-13
134,8.432,3.47,5.6965,2023-07-20
135,8.017,4.135,5.9609,2023-07-27
136,7.715,3.236,5.4915,2023-08-03
137,8.506,3.04,5.5797,2023-08-10
138,7.676,3.585,5.5065,2023-08-17
139,9.437,3.058,5.7944,2023-08-24
140,7.611,2.381,5.4612,2023-08-31
141,8.964,3.538,5.9412,2023-09-07
142,7.119,2.937,5.0564,2023-09-14
143,6.675,2.003,4.8483,2023-09-21
144,7.121,2.343,4.6684,2023-09-28
145,7.562,3.081,5.1493,2023-10-05
146,7.151,2.064,4.7499,2023-10-12
147,7.356,1.895,4.919,2023-10-19
148,6.718,1.919,4.5613,2023-10-26
149,6.685,2.532,4.6112,2023-11-02
150,6.525,2.167,4.6346,2023-11-09
151,6.265,3.257,4.7117,2023-11-16
152,6.633,2.207,4.5132,2023-11-23
153,6.441,2.445,4.8185,2023-11-30
154,6.595,2.852,4.872,2023-12-07
155,6.625,3.254,4.957,2023-12-14
156,6.28,3.262,4.7617,2023-12-21
157,6.396,3.127,4.7848,2023-12-28
158,6.69,2.682,4.9876,2024-01-04
159,6.392,2.91,4.8782,2024-01-11
160,6.407,3.314,4.9469,2024-01-18
161,6.231,2.537,4.5154,2024-01-25
162,6.853,2.5,5.0345,2024-02-01
163,6.322,2.396,4.6512,2024-02-08
164,6.289,1.968,4.6228,2024-02-15
165,6.261,2.416,4.5529,2024-02-22
166,6.219,2.787,4.525,2024-02-29
167,5.956,1.812,4.3045,2024-03-07
168,5.911,1.619,4.2384,2024-03-14
169,5.802,2.262,4.2175,2024-03-21
170,5.839,2.219,4.2975,2024-03-28
171,6.281,1.656,4.0933,2024-04-04
172,5.905,1.834,4.1015,2024-04-11
173,5.778,1.586,4.1417,2024-04-18
174,5.911,1.745,4.1169,2024-04-25
175,5.59,1.492,4.0458,2024-05-02
176,5.928,1.677,4.0907,2024-05-09
177,5.806,1.232,4.0298,2024-05-16
178,5.882,1.257,3.9853,2024-05-23
179,5.832,1.606,4.088,2024-05-30
180,6.047,1.902,4.2504,2024-06-06
181,6.29,1.353,4.1436,2024-06-13
182,7.522,2.463,5.0739,2024-06-20
183,6.995,2.202,4.8449,2024-06-27
184,7.554,2.917,5.1856,2024-07-04
185,7.31,3.262,5.2157,2024-07-11
186,8.55,3.715,5.719,2024-07-18
187,8.3,2.854,5.552,2024-07-25
188,8.494,3.739,5.9563,2024-08-01
189,9.203,3.638,5.9066,2024-08-08
190,8.981,3.117,5.8942,2024-08-15
191,8.142,2.983,5.4543,2024-08-22
192,9.414,3.094,5.5505,2024-08-29
193,11.057,4.353,7.3633,2024-09-05
194,6.683,3.022,4.9926,2024-09-12
195,6.8,2.754,4.8535,2024-09-19
196,7.179,2.016,4.7914,2024-09-26
197,7.242,2.939,5.1578,2024-10-03
198,7.011,2.569,4.9597,2024-10-10
199,6.963,2.578,4.8101,2024-10-17
200,6.654,3.103,4.867,2024-10-24
201,6.302,2.816,4.6938,2024-10-31
202,6.313,2.462,4.5479,2024-11-08
203,6.436,2.817,4.7595,2024-11-15
204,6.383,2.915,4.7759,2024-11-22
205,6.497,2.658,4.7815,2024-11-29
206,6.649,2.889,4.9432,2024-12-06
207,6.926,3.232,5.0712,2024-12-13
208,6.4,3.099,4.958,2024-12-20
209,6.516,3.071,4.9635,2024-12-27
210,6.645,3.226,4.9931,2025-01-03
211,6.665,2.37,4.8901,2025-01-10
212,6.625,2.582,4.8359,2025-01-17
213,6.793,3.046,5.0088,2025-01-24
214,6.661,2.611,4.8218,2025-01-31
215,6.826,2.411,5.0825,2025-02-07
216,6.158,2.343,4.55,2025-02-14
217,6.253,2.556,4.4711,2025-02-21
218,6.284,3.03,4.6631,2025-02-28
219,6.415,2.43,4.8038,2025-03-07
220,6.392,2.38,4.5011,2025-03-14
221,6.095,2.018,4.3059,2025-03-21
222,6.221,2.546,4.4828,2025-03-28
223,6.186,1.791,4.136,2025-04-04
224,6.135,1.994,4.3466,2025-04-11
225,5.765,2.016,4.1158,2025-04-18
226,5.699,2.163,4.1709,2025-04-25
227,5.985,2.406,4.5575,2025-05-02
228,6.718,2.121,4.4312,2025-05-09
229,6.531,2.844,4.4943,2025-05-16
230,6.007,2.214,4.4249,2025-05-23
231,6.356,3.268,4.994,2025-05-30
232,6.252,2.827,4.6694,2025-06-06
233,7.427,2.599,4.8656,2025-06-13
234,6.409,1.947,4.5107,2025-06-20
235,6.923,2.681,4.927,2025-06-27
236,7.479,2.436,5.0346,2025-07-04
237,7.093,2.482,5.208,2025-07-11
238,7.033,2.984,5.2364,2025-07-18
239,6.914,2.429,4.9537,2025-07-25
240,8.148,2.965,5.3604,2025-08-01
241,7.66,3.745,5.5812,2025-08-08
242,8.333,2.972,5.5895,2025-08-15
243,9.334,4.885,6.6311,2025-08-22
244,9.404,4.561,6.7415,2025-08-29
245,8.551,4.197,5.9997,2025-09-05
246,8.956,3.741,6.0272,2025-09-12
247,8.301,4.511,6.0889,2025-09-19
248,7.078,3.221,5.4341,2025-09-26
249,6.96,2.715,5.1557,2025-10-03
250,6.89,3.509,5.2251,2025-10-10
251,6.655,3.53,4.8871,2025-10-17
252,7.235,3.267,5.0755,2025-10-24
253,8.519,2.991,5.1209,2025-10-31
254,6.753,2.821,5.1175,2025-11-07
255,6.591,3.612,5.0581,2025-11-14
256,6.391,3.172,5.0083,2025-11-21
257,6.729,3.301,4.8934,2025-11-28
258,6.746,3.129,5.1305,2025-12-05
259,6.68,3.815,5.2499,2025-12-12
260,6.877,3.957,5.3054,2025-12-19
261,6.351,4.031,5.1832,2025-12-26
262,7.26,3.883,5.3135,2026-01-02
263,7.137,3.792,5.3178,2026-01-09
264,7.506,3.998,5.2811,2026-01-16
265,7.458,4.224,5.1328,2026-01-23
