week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
60,4.899,1.187,2.9865,2022-02-17
61,4.583,1.143,2.8907,2022-02-24
62,4.471,1.158,2.8741,2022-03-03
63,4.396,1.035,2.784,2022-03-10
64,4.925,1.046,2.8099,2022-03-17
65,4.752,0.767,2.7604,2022-03-24
66,4.753,1.21,2.8481,2022-03-31
67,5.39,1.178,2.9241,2022-04-07
68,4.426,0.853,2.6397,2022-04-14
69,4.48,0.763,2.6162,2022-04-21
70,4.396,0.915,2.6265,2022-04-28
71,4.436,1.058,2.656,2022-05-05
72,4.636,1.079,2.7902,2022-05-12
73,4.421,0.895,2.8252,2022-05-19
74,4.279,0.745,2.6954,2022-05-26
75,4.58,0.851,2.8635,2022-06-02
76,4.793,1.215,3.032,2022-06-09
77,5.223,0.914,3.0125,2022-06-16
78,5.597,1.418,3.5638,2022-06-23
79,5.203,1.151,3.2232,2022-06-30
80,4.882,1.392,3.2372,2022-07-07
81,5.732,1.649,3.516,2022-07-14
82,5.328,1.579,3.4718,2022-07-21
83,5.936,2.031,3.7743,2022-07-28
84,6.549,1.834,4.0631,2022-08-04
85,6.682,2.223,4.2932,2022-08-11
86,5.944,1.878,3.8732,2022-08-18
87,7.056,1.735,4.036,2022-08-25
88,7.584,2.78,5.1081,2022-09-01
89,7.07,2.369,4.4383,2022-09-08
90,5.174,1.485,3.3323,2022-09-15
91,6.52,2.024,3.9235,2022-09-22
92,5.465,1.439,3.4966,2022-09-29
93,5.303,1.888,3.5275,2022-10-06
94,6.179,1.888,3.4336,2022-10-13
95,5.427,1.386,3.1948,2022-10-20
96,4.706,1.341,3.0614,2022-10-27
97,4.705,1.236,3.0706,2022-11-03
98,4.844,1.237,3.056,2022-11-10
99,4.605,1.342,3.0673,2022-11-17
100,4.726,1.144,2.9688,2022-11-24
101,5.138,1.295,3.2035,2022-12-01
102,5.124,1.179,3.3696,2022-12-08
103,5.078,1.502,3.3961,2022-12-15
104,4.851,1.401,3.173,2022-12-22
105,4.833,1.753,3.2654,2022-12-29
106,4.884,1.263,3.2504,2023-01-05
107,4.846,1.836,3.3068,2023-01-12
108,4.733,1.241,3.2147,2023-01-19
109,4.952,1.511,3.2114,2023-01-26
110,4.855,1.261,3.0654,2023-02-02
111,4.827,0.949,3.0346,2023-02-09
112,4.841,1.192,3.0815,2023-02-16
113,4.881,1.168,3.2525,2023-02-23
114,4.714,1.184,3.0251,2023-03-02
115,4.869,1.361,3.0467,2023-03-09
116,4.498,1.095,2.9532,2023-03-16
117,4.317,1.002,2.8413,2023-03-23
118,4.258,0.707,2.7292,2023-03-30
119,4.294,0.657,2.6593,2023-04-06
120,4.302,0.897,2.7851,2023-04-13
121,4.347,0.775,2.6723,2023-04-20
122,4.286,0.823,2.6739,2023-04-27
123,4.446,0.598,2.5877,2023-05-04
124,4.38,0.838,2.7357,2023-05-11
125,4.363,0.701,2.8681,2023-05-18
126,5.122,1.024,2.7198,2023-05-25
127,4.822,0.555,2.7191,2023-06-01
128,4.518,1.126,2.8275,2023-06-08
129,4.6,1.223,2.8732,2023-06-15
130,4.473,0.677,2.6642,2023-06-22
131,4.618,1.007,2.8662,2023-06-29
132,5.49,0.876,3.0005,2023-07-06
133,5.746,1.536,3.6766,2023-07-13
134,6.042,1.698,3.748,2023-07-20
135,5.953,1.889,3.9222,2023-07-27
136,5.519,1.488,3.6227,2023-08-03
137,6.01,1.51,3.7,2023-08-10
138,5.646,1.709,3.6197,2023-08-17
139,7.035,1.432,3.8207,2023-08-24
140,5.512,1.286,3.5606,2023-08-31
141,6.578,1.698,3.9324,2023-09-07
142,4.975,1.506,3.312,2023-09-14
143,4.975,1.0,3.1919,2023-09-21
144,5.127,1.154,3.0609,2023-09-28
145,5.596,1.407,3.4091,2023-10-05
146,5.304,1.016,3.16,2023-10-12
147,5.322,0.908,3.2594,2023-10-19
148,4.706,1.026,2.9995,2023-10-26
149,4.619,1.323,3.0545,2023-11-02
150,4.786,1.038,3.0733,2023-11-09
151,4.58,1.519,3.0868,2023-11-16
152,4.705,1.095,2.9958,2023-11-23
153,4.76,1.165,3.1947,2023-11-30
154,4.815,1.467,3.2175,2023-12-07
155,5.034,1.639,3.2472,2023-12-14
156,4.677,1.539,3.1162,2023-12-21
157,4.9,1.588,3.1379,2023-12-28
158,4.999,1.281,3.2788,2024-01-04
159,4.753,1.501,3.2027,2024-01-11
160,4.749,1.66,3.2364,2024-01-18
161,4.489,1.181,2.9723,2024-01-25
162,4.753,1.275,3.2827,2024-02-01
163,4.71,1.141,3.0739,2024-02-08
164,4.592,1.087,3.059,2024-02-15
165,4.579,1.21,3.0004,2024-02-22
166,4.667,1.4,2.9942,2024-02-29
167,4.377,0.955,2.8567,2024-03-07
168,4.346,0.911,2.8063,2024-03-14
169,4.246,1.093,2.7905,2024-03-21
170,4.219,1.16,2.8359,2024-03-28
171,4.243,0.918,2.7166,2024-04-04
172,4.284,0.824,2.7145,2024-04-11
173,4.255,0.91,2.7454,2024-04-18
174,4.323,1.009,2.7076,2024-04-25
175,4.244,0.836,2.678,2024-05-02
176,4.507,0.911,2.709,2024-05-09
177,4.245,0.649,2.6644,2024-05-16
178,4.389,0.77,2.6363,2024-05-23
179,4.427,0.873,2.7128,2024-05-30
180,4.533,0.977,2.7983,2024-06-06
181,4.777,0.71,2.7748,2024-06-13
182,5.628,1.254,3.3687,2024-06-20
183,5.29,1.109,3.2384,2024-06-27
184,5.397,1.441,3.4238,2024-07-04
185,5.311,1.464,3.4411,2024-07-11
186,6.106,1.748,3.7619,2024-07-18
187,6.324,1.373,3.6689,2024-07-25
188,6.228,1.772,3.9479,2024-08-01
189,6.688,1.712,3.915,2024-08-08
190,6.823,1.583,3.9066,2024-08-15
191,5.773,1.411,3.597,2024-08-22
192,6.754,1.505,3.6505,2024-08-29
193,8.111,2.166,4.8502,2024-09-05
194,4.837,1.519,3.2715,2024-09-12
195,4.878,1.419,3.1949,2024-09-19
196,5.225,1.02,3.1622,2024-09-26
197,5.422,1.449,3.4019,2024-10-03
198,5.093,1.272,3.2588,2024-10-10
199,5.287,1.232,3.1793,2024-10-17
200,4.924,1.512,3.1919,2024-10-24
201,4.597,1.382,3.1331,2024-10-31
202,4.646,1.191,3.0168,2024-11-08
203,4.776,1.418,3.1276,2024-11-15
204,4.778,1.451,3.1337,2024-11-22
205,4.806,1.181,3.1503,2024-11-29
206,4.8,1.356,3.2423,2024-12-06
207,5.085,1.6,3.3258,2024-12-13
208,4.73,1.408,3.2394,2024-12-20
209,4.74,1.559,3.2515,2024-12-27
210,4.917,1.514,3.2929,2025-01-03
211,5.216,1.186,3.2282,2025-01-10
212,5.217,1.256,3.1969,2025-01-17
213,4.845,1.355,3.2606,2025-01-24
214,4.709,1.377,3.1661,2025-01-31
215,4.94,1.127,3.3211,2025-02-07
216,4.528,1.182,3.0091,2025-02-14
217,4.594,1.176,2.967,2025-02-21
218,4.572,1.379,3.0666,2025-02-28
219,4.786,1.178,3.1633,2025-03-07
220,4.595,1.235,2.9502,2025-03-14
221,4.525,1.07,2.8323,2025-03-21
222,4.166,1.251,2.911,2025-03-28
223,4.676,0.893,2.7445,2025-04-04
224,4.411,1.015,2.8606,2025-04-11
225,4.227,1.008,2.7116,2025-04-18
226,4.212,1.044,2.7453,2025-04-25
227,4.337,1.176,2.9946,2025-05-02
228,5.274,1.077,2.9293,2025-05-09
229,4.777,1.375,2.9386,2025-05-16
230,4.442,1.15,2.9241,2025-05-23
231,4.686,1.652,3.2522,2025-05-30
232,4.584,1.543,3.0287,2025-06-06
233,5.082,1.39,3.2002,2025-06-13
234,4.705,1.05,2.9654,2025-06-20
235,5.208,1.423,3.2581,2025-06-27
236,5.534,1.286,3.3421,2025-07-04
237,4.94,1.387,3.4005,2025-07-11
238,5.241,1.601,3.4162,2025-07-18
239,5.175,1.395,3.274,2025-07-25
240,6.017,1.543,3.5503,2025-08-01
241,5.392,1.892,3.6377,2025-08-08
242,6.088,1.525,3.6706,2025-08-15
243,6.778,2.514,4.3095,2025-08-22
244,6.878,2.087,4.4113,2025-08-29
245,5.963,2.189,3.9307,2025-09-05
246,6.668,1.828,3.9557,2025-09-12
247,6.282,2.157,3.9751,2025-09-19
248,5.202,1.558,3.558,2025-09-26
249,5.116,1.37,3.3749,2025-10-03
250,5.27,1.659,3.4032,2025-10-10
251,4.733,1.596,3.208,2025-10-17
252,5.257,1.554,3.3169,2025-10-24
253,4.823,1.519,3.3857,2025-10-31
254,4.998,1.441,3.354,2025-11-07
255,4.806,1.65,3.2837,2025-11-14
256,4.701,1.464,3.267,2025-11-21
257,4.813,1.542,3.2145,2025-11-28
258,4.902,1.399,3.3688,2025-12-05
259,4.93,1.771,3.4207,2025-12-12
260,4.841,1.98,3.4199,2025-12-19
261,4.67,1.979,3.3586,2025-12-26
262,4.68,1.866,3.4465,2026-01-02
263,4.668,1.814,3.4447,2026-01-09
264,4.561,1.889,3.4162,2026-01-16
265,4.254,2.063,3.4329,2026-01-23
