week_number,weekly_aggregated_max_load,weekly_aggregated_min_load,weekly_aggregated_avg_load,week_start_date
79,3.085,0.995,2.0554,2022-06-30
80,2.919,1.219,2.065,2022-07-07
81,3.383,1.502,2.2567,2022-07-14
82,2.969,1.293,2.2265,2022-07-21
83,3.427,1.737,2.4212,2022-07-28
84,3.91,1.734,2.6138,2022-08-04
85,3.795,2.067,2.7473,2022-08-11
86,3.501,1.669,2.498,2022-08-18
87,4.077,1.547,2.5904,2022-08-25
88,4.578,2.265,3.2614,2022-09-01
89,3.977,1.81,2.8764,2022-09-08
90,3.211,1.175,2.1352,2022-09-15
91,3.775,1.675,2.512,2022-09-22
92,3.215,1.259,2.2494,2022-09-29
93,2.978,1.586,2.2766,2022-10-06
94,3.406,1.594,2.2157,2022-10-13
95,3.185,1.064,2.0548,2022-10-20
96,2.736,1.215,1.9625,2022-10-27
97,2.716,1.061,1.971,2022-11-03
98,2.644,1.09,1.9432,2022-11-10
99,2.729,1.248,1.9547,2022-11-17
100,2.715,1.098,1.9163,2022-11-24
101,2.862,1.182,2.0503,2022-12-01
102,3.061,1.085,2.1634,2022-12-08
103,2.874,1.313,2.1651,2022-12-15
104,2.68,1.202,2.0195,2022-12-22
105,2.888,1.5,2.1176,2022-12-29
106,2.809,0.997,2.0948,2023-01-05
107,2.787,1.421,2.1473,2023-01-12
108,2.742,1.111,2.0546,2023-01-19
109,2.807,1.264,2.0628,2023-01-26
110,2.675,0.986,1.9604,2023-02-02
111,2.783,0.931,1.9315,2023-02-09
112,2.836,0.949,1.9537,2023-02-16
113,2.872,0.986,2.1026,2023-02-23
114,2.656,1.004,1.9175,2023-03-02
115,2.774,1.015,1.9702,2023-03-09
116,2.677,0.798,1.8968,2023-03-16
117,2.648,0.836,1.8213,2023-03-23
118,2.449,0.543,1.7526,2023-03-30
119,2.452,0.523,1.6829,2023-04-06
120,2.457,0.711,1.7932,2023-04-13
121,2.505,0.616,1.6967,2023-04-20
122,2.46,0.606,1.7,2023-04-27
123,2.389,0.48,1.6372,2023-05-04
124,2.536,0.691,1.7461,2023-05-11
125,2.404,0.58,1.8482,2023-05-18
126,2.93,0.755,1.7379,2023-05-25
127,2.866,0.393,1.7404,2023-06-01
128,2.538,0.939,1.8186,2023-06-08
129,2.593,0.967,1.8224,2023-06-15
130,2.579,0.548,1.6844,2023-06-22
131,2.594,0.847,1.8099,2023-06-29
132,3.245,0.71,1.9073,2023-07-06
133,3.368,1.355,2.3473,2023-07-13
134,3.563,1.499,2.3904,2023-07-20
135,3.366,1.754,2.5011,2023-07-27
136,3.174,1.278,2.3092,2023-08-03
137,3.621,1.319,2.365,2023-08-10
138,3.277,1.467,2.3282,2023-08-17
139,3.881,1.182,2.4456,2023-08-24
140,3.283,1.019,2.2891,2023-08-31
141,3.695,1.523,2.5156,2023-09-07
142,2.905,1.186,2.1331,2023-09-14
143,2.813,0.825,2.0411,2023-09-21
144,2.82,0.989,1.9601,2023-09-28
145,3.202,1.303,2.1759,2023-10-05
146,3.12,0.825,2.0051,2023-10-12
147,3.035,0.771,2.0731,2023-10-19
148,2.752,0.829,1.9135,2023-10-26
149,2.682,1.062,1.9436,2023-11-02
150,2.696,0.974,1.9535,2023-11-09
151,2.71,1.275,1.973,2023-11-16
152,2.616,0.952,1.9106,2023-11-23
153,2.77,0.973,2.0378,2023-11-30
154,2.79,1.187,2.0613,2023-12-07
155,2.811,1.352,2.0768,2023-12-14
156,2.717,1.374,1.9964,2023-12-21
157,2.724,1.326,2.0133,2023-12-28
158,2.861,1.131,2.1055,2024-01-04
159,2.88,1.177,2.0523,2024-01-11
160,2.687,1.469,2.0855,2024-01-18
161,2.671,1.006,1.903,2024-01-25
162,2.737,0.991,2.1213,2024-02-01
163,2.754,1.019,1.9658,2024-02-08
164,2.755,0.885,1.9479,2024-02-15
165,2.622,1.037,1.9158,2024-02-22
166,2.661,1.156,1.9122,2024-02-29
167,2.603,0.759,1.82,2024-03-07
168,2.496,0.733,1.7887,2024-03-14
169,2.465,0.902,1.7837,2024-03-21
170,2.475,0.905,1.8181,2024-03-28
171,2.588,0.755,1.7272,2024-04-04
172,2.471,0.755,1.7349,2024-04-11
173,2.428,0.701,1.7471,2024-04-18
174,2.462,0.756,1.7423,2024-04-25
175,2.447,0.627,1.718,2024-05-02
176,2.45,0.713,1.7223,2024-05-09
177,2.446,0.495,1.7017,2024-05-16
178,2.465,0.55,1.679,2024-05-23
179,2.616,0.69,1.7288,2024-05-30
180,2.51,0.825,1.7981,2024-06-06
181,2.694,0.57,1.7488,2024-06-13
182,3.302,1.118,2.1457,2024-06-20
183,2.945,0.956,2.0497,2024-06-27
184,3.066,1.259,2.1906,2024-07-04
185,3.098,1.316,2.1993,2024-07-11
186,3.475,1.555,2.4011,2024-07-18
187,3.842,1.269,2.3484,2024-07-25
188,3.629,1.621,2.5303,2024-08-01
189,3.938,1.514,2.4768,2024-08-08
190,3.828,1.372,2.4938,2024-08-15
191,3.268,1.164,2.3037,2024-08-22
192,3.786,1.25,2.3458,2024-08-29
193,5.119,1.748,3.1265,2024-09-05
194,2.729,1.277,2.1071,2024-09-12
195,2.874,1.117,2.0446,2024-09-19
196,3.127,0.861,2.0202,2024-09-26
197,3.094,1.255,2.1743,2024-10-03
198,2.952,1.043,2.1,2024-10-10
199,3.081,1.109,2.0306,2024-10-17
200,2.928,1.272,2.0581,2024-10-24
201,2.702,1.205,1.9688,2024-10-31
202,2.668,1.048,1.9105,2024-11-08
203,2.689,1.217,2.0054,2024-11-15
204,2.733,1.31,2.006,2024-11-22
205,2.701,1.063,2.0208,2024-11-29
206,2.779,1.214,2.091,2024-12-06
207,2.903,1.308,2.1337,2024-12-13
208,2.768,1.2,2.0915,2024-12-20
209,2.816,1.401,2.0882,2024-12-27
210,2.853,1.38,2.1008,2025-01-03
211,2.717,1.012,2.0584,2025-01-10
212,2.708,1.05,2.0433,2025-01-17
213,2.881,1.205,2.1072,2025-01-24
214,2.697,1.111,2.0395,2025-01-31
215,2.897,1.066,2.1447,2025-02-07
216,2.604,0.94,1.9175,2025-02-14
217,2.635,1.064,1.8802,2025-02-21
218,2.608,1.234,1.9608,2025-02-28
219,2.801,0.971,2.0414,2025-03-07
220,2.68,0.971,1.8954,2025-03-14
221,2.486,0.807,1.8122,2025-03-21
222,2.532,1.066,1.8736,2025-03-28
223,2.58,0.753,1.7416,2025-04-04
224,2.526,0.88,1.8416,2025-04-11
225,2.422,0.879,1.7354,2025-04-18
226,2.432,0.844,1.7472,2025-04-25
227,2.509,1.009,1.9217,2025-05-02
228,3.01,0.914,1.8559,2025-05-09
229,2.789,1.198,1.8993,2025-05-16
230,2.55,0.989,1.8693,2025-05-23
231,2.636,1.491,2.1102,2025-05-30
232,2.627,1.197,1.9632,2025-06-06
233,2.961,1.17,2.0412,2025-06-13
234,2.683,0.797,1.8951,2025-06-20
235,2.934,1.149,2.0778,2025-06-27
236,3.064,1.002,2.1234,2025-07-04
237,2.872,1.077,2.1886,2025-07-11
238,2.999,1.182,2.2067,2025-07-18
239,2.815,1.015,2.09,2025-07-25
240,3.406,1.19,2.2709,2025-08-01
241,3.207,1.532,2.3629,2025-08-08
242,3.621,1.252,2.3664,2025-08-15
243,3.723,2.058,2.7897,2025-08-22
244,4.076,1.947,2.8419,2025-08-29
245,3.474,1.727,2.5282,2025-09-05
246,3.744,1.621,2.5477,2025-09-12
247,3.931,1.874,2.5735,2025-09-19
248,2.967,1.451,2.3011,2025-09-26
249,2.896,1.143,2.1802,2025-10-03
250,2.866,1.468,2.2068,2025-10-10
251,2.832,1.499,2.0737,2025-10-17
252,3.065,1.357,2.1452,2025-10-24
253,3.463,1.278,2.1678,2025-10-31
254,2.763,1.227,2.1544,2025-11-07
255,2.889,1.464,2.1331,2025-11-14
256,2.715,1.316,2.1127,2025-11-21
257,2.751,1.412,2.0749,2025-11-28
258,2.881,1.291,2.1725,2025-12-05
259,2.834,1.626,2.2202,2025-12-12
260,2.947,1.737,2.2304,2025-12-19
261,2.7,1.712,2.1874,2025-12-26
262,3.044,1.734,2.2414,2026-01-02
263,2.938,1.643,2.2383,2026-01-09
264,2.985,1.581,2.2248,2026-01-16
265,3.055,1.788,2.1561,2026-01-23
